noun,semantic role,gpt3-davinci_subj_acc,gpt3-davinci_subj_avg_LL_delta,gpt3-davinci_obj_acc,gpt3-davinci_obj_avg_LL_delta,gpt3-babbage_subj_acc,gpt3-babbage_subj_avg_LL_delta,gpt3-babbage_obj_acc,gpt3-babbage_obj_avg_LL_delta,text-davinci-001_subj_acc,text-davinci-001_subj_avg_LL_delta,text-davinci-001_obj_acc,text-davinci-001_obj_avg_LL_delta,bloom-1b1_subj_acc,bloom-1b1_subj_avg_LL_delta,bloom-1b1_obj_acc,bloom-1b1_obj_avg_LL_delta,bloom-3b_subj_acc,bloom-3b_subj_avg_LL_delta,bloom-3b_obj_acc,bloom-3b_obj_avg_LL_delta,gpt2-x_subj_acc,gpt2-x_subj_avg_LL_delta,gpt2-x_obj_acc,gpt2-x_obj_avg_LL_delta,bloom-560m_subj_acc,bloom-560m_subj_avg_LL_delta,bloom-560m_obj_acc,bloom-560m_obj_avg_LL_delta,gpt3-ada_subj_acc,gpt3-ada_subj_avg_LL_delta,gpt3-ada_obj_acc,gpt3-ada_obj_avg_LL_delta,gpt3-curie_subj_acc,gpt3-curie_subj_avg_LL_delta,gpt3-curie_obj_acc,gpt3-curie_obj_avg_LL_delta,text-davinci-003_subj_acc,text-davinci-003_subj_avg_LL_delta,text-davinci-003_obj_acc,text-davinci-003_obj_avg_LL_delta,gpt2-medium_subj_acc,gpt2-medium_subj_avg_LL_delta,gpt2-medium_obj_acc,gpt2-medium_obj_avg_LL_delta,gpt2-xl_subj_acc,gpt2-xl_subj_avg_LL_delta,gpt2-xl_obj_acc,gpt2-xl_obj_avg_LL_delta,bloom-1b7_subj_acc,bloom-1b7_subj_avg_LL_delta,bloom-1b7_obj_acc,bloom-1b7_obj_avg_LL_delta,text-ada-001_subj_acc,text-ada-001_subj_avg_LL_delta,text-ada-001_obj_acc,text-ada-001_obj_avg_LL_delta,gpt2-large_subj_acc,gpt2-large_subj_avg_LL_delta,gpt2-large_obj_acc,gpt2-large_obj_avg_LL_delta,text-curie-001_subj_acc,text-curie-001_subj_avg_LL_delta,text-curie-001_obj_acc,text-curie-001_obj_avg_LL_delta,text-babbage-001_subj_acc,text-babbage-001_subj_avg_LL_delta,text-babbage-001_obj_acc,text-babbage-001_obj_avg_LL_delta,bloom-7b1_subj_acc,bloom-7b1_subj_avg_LL_delta,bloom-7b1_obj_acc,bloom-7b1_obj_avg_LL_delta
bread,patient,0.0,-0.4236482399999999,1.0,-0.781005859375,0.0,-1.91695972,1.0,-0.781005859375,1.0,0.9238826133333332,1.0,-0.781005859375,1.0,0.4427083333333333,1.0,-0.781005859375,0.0,-0.1927083333333333,1.0,-0.781005859375,1.0,0.614074687163035,1.0,-0.781005859375,0.0,-0.5834147135416666,1.0,-0.781005859375,0.0,-5.626900197666667,1.0,-0.781005859375,0.0,-1.145724016666667,1.0,-0.781005859375,1.0,6.152092038966667,1.0,-0.781005859375,0.0,-2.758822108308474,1.0,-0.781005859375,0.0,-1.1491677165031433,1.0,-0.781005859375,0.0,-0.6041666666666666,1.0,-0.781005859375,0.0,-11.143384689933333,1.0,-0.781005859375,0.6666666666666666,0.0877879460652669,1.0,-0.781005859375,0.0,-3.3252672686666664,1.0,-0.781005859375,0.0,-2.805284695,1.0,-0.781005859375,0.0,-0.4375813802083333,1.0,-0.781005859375
broadcaster,agent,1.0,0.3353133249999999,1.0,-0.562744140625,0.0,-2.190737445,1.0,-0.562744140625,1.0,7.745071283350001,1.0,-0.562744140625,1.0,0.2109375,1.0,-0.562744140625,0.0,-0.921875,1.0,-0.562744140625,1.0,0.7945479899644852,1.0,-0.562744140625,0.0,-0.7496337890625,1.0,-0.562744140625,0.0,-3.52192524,1.0,-0.562744140625,0.0,-1.18373872,1.0,-0.562744140625,1.0,16.02741613836,1.0,-0.562744140625,0.0,-1.6583938598632817,1.0,-0.562744140625,0.0,-1.208110809326172,1.0,-0.562744140625,0.0,-0.6246337890625,1.0,-0.562744140625,0.5,-1.2621104450000002,1.0,-0.562744140625,0.0,-0.9869680106639864,1.0,-0.562744140625,0.0,-1.301907555,1.0,-0.562744140625,0.0,-4.146137623,1.0,-0.562744140625,0.0,-0.3125,1.0,-0.562744140625
building,patient,0.0,-0.787553,1.0,-0.7886962890625,0.0,-1.791675125,1.0,-0.7886962890625,1.0,4.2945880495,1.0,-0.7886962890625,1.0,0.3828125,1.0,-0.7886962890625,0.0,-1.9139404296875,1.0,-0.7886962890625,1.0,1.8099908977746964,1.0,-0.7886962890625,1.0,0.749755859375,1.0,-0.7886962890625,0.0,-3.660692742,1.0,-0.7886962890625,0.0,-0.7401839100000001,1.0,-0.7886962890625,1.0,13.89943368524,1.0,-0.7886962890625,0.0,-1.608105584979057,1.0,-0.7886962890625,0.0,-1.835633710026741,1.0,-0.7886962890625,1.0,0.0625,1.0,-0.7886962890625,0.0,-3.4475562500000003,1.0,-0.7886962890625,0.0,-1.5219159573316574,1.0,-0.7886962890625,1.0,0.306042065,1.0,-0.7886962890625,0.0,-0.963890925,1.0,-0.7886962890625,0.0,-0.46875,1.0,-0.7886962890625
bus,patient,0.3333333333333333,-0.1409055166666666,1.0,-0.8802897135416666,0.0,-1.6240151466666666,1.0,-0.8802897135416666,1.0,4.709558142666666,1.0,-0.8802897135416666,1.0,1.0677897135416667,1.0,-0.8802897135416666,0.0,-0.234375,1.0,-0.8802897135416666,1.0,0.6124891042709351,1.0,-0.8802897135416666,0.6666666666666666,-0.0833333333333333,1.0,-0.8802897135416666,0.0,-4.728020644333334,1.0,-0.8802897135416666,0.0,-1.0674190533333332,1.0,-0.8802897135416666,1.0,19.0855915946,1.0,-0.8802897135416666,0.0,-2.730649317304293,1.0,-0.8802897135416666,0.0,-1.0150286654631298,1.0,-0.8802897135416666,0.0,-0.5418294270833334,1.0,-0.8802897135416666,0.0,-3.414661402566667,1.0,-0.8802897135416666,0.6666666666666666,-0.1172380248705546,1.0,-0.8802897135416666,0.0,-1.56795007,1.0,-0.8802897135416666,0.0,-1.56175232,1.0,-0.8802897135416666,0.0,-0.614501953125,1.0,-0.8802897135416666
busboy,agent,0.2,-0.55906948,1.0,-0.83427734375,0.0,-1.590449124,1.0,-0.83427734375,1.0,5.9835136129,1.0,-0.83427734375,1.0,0.434375,1.0,-0.83427734375,0.0,-0.50625,1.0,-0.83427734375,1.0,0.3653747677803039,1.0,-0.83427734375,0.0,-0.50009765625,1.0,-0.83427734375,0.0,-4.6985058156,1.0,-0.83427734375,0.0,-1.105273396,1.0,-0.83427734375,1.0,16.818272686972,1.0,-0.83427734375,0.0,-2.7520843893289566,1.0,-0.83427734375,0.0,-0.7163515269756318,1.0,-0.83427734375,0.0,-0.600048828125,1.0,-0.83427734375,0.0,-2.1057243970000004,1.0,-0.83427734375,1.0,0.6464473903179169,1.0,-0.83427734375,0.0,-2.4349506688,1.0,-0.83427734375,0.0,-3.0030514412,1.0,-0.83427734375,0.0,-0.624951171875,1.0,-0.83427734375
businessman,agent,0.6666666666666666,0.4346443633333334,1.0,-0.5728352864583334,0.0,-1.2190130166666668,1.0,-0.5728352864583334,1.0,11.299420933166669,1.0,-0.5728352864583334,1.0,0.8644205729166666,1.0,-0.5728352864583334,0.3333333333333333,-0.3802083333333333,1.0,-0.5728352864583334,1.0,0.2262700398763021,1.0,-0.5728352864583334,1.0,0.0833333333333333,1.0,-0.5728352864583334,0.0,-0.6917193666666664,1.0,-0.5728352864583334,0.0,-1.3060696866666666,1.0,-0.5728352864583334,1.0,16.926915862343332,1.0,-0.5728352864583334,0.0,-1.4873199462890625,1.0,-0.5728352864583334,0.0,-0.2806202570597331,1.0,-0.5728352864583334,0.0,-1.1146647135416667,1.0,-0.5728352864583334,1.0,2.5679747,1.0,-0.5728352864583334,1.0,1.113358477751414,1.0,-0.5728352864583334,0.0,-0.7788605466666666,1.0,-0.5728352864583334,0.0,-2.181166684666666,1.0,-0.5728352864583334,0.0,-0.265625,1.0,-0.5728352864583334
businesswoman,agent,1.0,0.9732075366666666,1.0,-0.7293294270833334,0.0,-1.30128445,1.0,-0.7293294270833334,1.0,11.473569344666666,1.0,-0.7293294270833334,1.0,0.5310872395833334,1.0,-0.7293294270833334,0.0,-0.9217122395833334,1.0,-0.7293294270833334,1.0,0.7409362395604452,1.0,-0.7293294270833334,0.0,-0.4996744791666667,1.0,-0.7293294270833334,0.0,-3.196560826666667,1.0,-0.7293294270833334,0.0,-1.2050884666666668,1.0,-0.7293294270833334,1.0,15.352747166916666,1.0,-0.7293294270833334,0.0,-1.5527598361174266,1.0,-0.7293294270833334,0.0,-0.5722542007764181,1.0,-0.7293294270833334,0.0,-0.8230794270833334,1.0,-0.7293294270833334,0.0,-3.6118326133333327,1.0,-0.7293294270833334,1.0,0.6191259721914927,1.0,-0.7293294270833334,0.0,-1.63752457,1.0,-0.7293294270833334,0.0,-2.4528463533333333,1.0,-0.7293294270833334,0.0,-0.3958333333333333,1.0,-0.7293294270833334
butcher,agent,1.0,1.382580685,1.0,-0.49603271484375,0.0,-1.73081154,1.0,-0.49603271484375,1.0,10.016533454,1.0,-0.49603271484375,0.0,-0.13671875,1.0,-0.49603271484375,0.0,-0.87506103515625,1.0,-0.49603271484375,0.25,0.0037097930908203,1.0,-0.49603271484375,0.0,-0.68719482421875,1.0,-0.49603271484375,0.0,-6.1498290440000005,1.0,-0.49603271484375,0.0,-1.082173805,1.0,-0.49603271484375,1.0,17.2642364444675,1.0,-0.49603271484375,0.0,-2.335393901914358,1.0,-0.49603271484375,0.0,-0.6460349634289742,1.0,-0.49603271484375,0.0,-0.82049560546875,1.0,-0.49603271484375,0.5,-1.0947120099999998,1.0,-0.49603271484375,0.0,-0.5688319206237792,1.0,-0.49603271484375,0.0,-1.6185872935,1.0,-0.49603271484375,0.0,-3.03756770175,1.0,-0.49603271484375,0.0,-0.37896728515625,1.0,-0.49603271484375
cake,patient,0.0,-0.4309646899999999,1.0,-0.73974609375,0.0,-2.0344701466666666,1.0,-0.73974609375,1.0,0.7770976466666667,1.0,-0.73974609375,0.6666666666666666,0.03125,1.0,-0.73974609375,0.0,-0.4166666666666667,1.0,-0.73974609375,1.0,0.7403284907341003,1.0,-0.73974609375,0.0,-1.08349609375,1.0,-0.73974609375,0.0,-6.2430085643333335,1.0,-0.73974609375,0.0,-1.4867935133333334,1.0,-0.73974609375,1.0,8.642275207033334,1.0,-0.73974609375,0.0,-2.4714762419462204,1.0,-0.73974609375,0.0,-1.4191573361555736,1.0,-0.73974609375,0.0,-0.791748046875,1.0,-0.73974609375,0.0,-14.047218480666666,1.0,-0.73974609375,0.0,-0.7981201807657877,1.0,-0.73974609375,0.0,-4.119623532666666,1.0,-0.73974609375,0.0,-3.5740335463333337,1.0,-0.73974609375,0.0,-0.421875,1.0,-0.73974609375
cameraman,agent,1.0,0.83651187,1.0,-0.7501220703125,0.0,-1.6957213,1.0,-0.7501220703125,1.0,8.97321503495,1.0,-0.7501220703125,1.0,0.3359375,1.0,-0.7501220703125,0.0,-0.6798095703125,1.0,-0.7501220703125,1.0,0.4937992095947264,1.0,-0.7501220703125,1.0,0.125,1.0,-0.7501220703125,0.0,-4.41709727,1.0,-0.7501220703125,0.0,-0.85302072,1.0,-0.7501220703125,1.0,16.871824569700003,1.0,-0.7501220703125,0.0,-2.6127529367804527,1.0,-0.7501220703125,0.0,-1.925416961312294,1.0,-0.7501220703125,0.0,-0.890380859375,1.0,-0.7501220703125,0.0,-1.62991755,1.0,-0.7501220703125,0.0,-0.0845155715942382,1.0,-0.7501220703125,0.0,-0.96596468,1.0,-0.7501220703125,0.0,-3.746195348,1.0,-0.7501220703125,0.0,-0.390625,1.0,-0.7501220703125
camper,agent,0.0,-1.201633325,1.0,-0.851806640625,0.0,-1.597554085,1.0,-0.851806640625,1.0,1.731801255,1.0,-0.851806640625,1.0,0.59375,1.0,-0.851806640625,0.0,-0.3905029296875,1.0,-0.851806640625,1.0,0.8744621574878693,1.0,-0.851806640625,0.0,-0.749755859375,1.0,-0.851806640625,0.0,-4.1713741615,1.0,-0.851806640625,0.0,-1.31493185,1.0,-0.851806640625,1.0,16.38995157842,1.0,-0.851806640625,0.0,-2.265384614467621,1.0,-0.851806640625,0.0,-0.7774615436792374,1.0,-0.851806640625,0.0,-1.1248779296875,1.0,-0.851806640625,0.0,-1.379848745,1.0,-0.851806640625,0.0,-0.2916083335876465,1.0,-0.851806640625,0.0,-2.0944080375,1.0,-0.851806640625,0.0,-2.7582821500000003,1.0,-0.851806640625,0.0,-0.5938720703125,1.0,-0.851806640625
canvas,patient,0.0,-0.743224695,1.0,-0.69146728515625,0.0,-2.1737737000000004,1.0,-0.69146728515625,1.0,3.6376815420000006,1.0,-0.69146728515625,1.0,0.484375,1.0,-0.69146728515625,0.0,-0.59765625,1.0,-0.69146728515625,0.75,0.1729068905115128,1.0,-0.69146728515625,0.0,-0.81243896484375,1.0,-0.69146728515625,0.0,-6.14542606625,1.0,-0.69146728515625,0.0,-1.0825829275,1.0,-0.69146728515625,1.0,13.6028634881325,1.0,-0.69146728515625,0.0,-2.891832266002893,1.0,-0.69146728515625,0.0,-1.3974509090185163,1.0,-0.69146728515625,0.0,-1.054931640625,1.0,-0.69146728515625,0.0,-9.6604738175,1.0,-0.69146728515625,0.0,-1.2258684560656548,1.0,-0.69146728515625,0.0,-2.29693587825,1.0,-0.69146728515625,0.0,-2.8920391755000003,1.0,-0.69146728515625,0.0,-0.39459228515625,1.0,-0.69146728515625
captain,agent,1.0,1.58198129,1.0,-0.5411783854166666,0.0,-0.94486422,1.0,-0.5411783854166666,1.0,10.8820106757,1.0,-0.5411783854166666,1.0,2.02117919921875,1.0,-0.5411783854166666,0.0,-0.2395833333333333,1.0,-0.5411783854166666,1.0,1.0453541974226634,1.0,-0.5411783854166666,0.0,-0.9999186197916666,1.0,-0.5411783854166666,0.0,-4.670853849333334,1.0,-0.5411783854166666,0.0,-0.9746099566666668,1.0,-0.5411783854166666,1.0,19.005721194373333,1.0,-0.5411783854166666,0.0,-1.5583063960075378,1.0,-0.5411783854166666,0.0,-0.4979142944018046,1.0,-0.5411783854166666,0.0,-0.5936686197916666,1.0,-0.5411783854166666,0.0,-2.935929,1.0,-0.5411783854166666,0.3333333333333333,-0.3735132118066152,1.0,-0.5411783854166666,0.0,-1.05907883,1.0,-0.5411783854166666,0.0,-2.26521259,1.0,-0.5411783854166666,0.0,-0.2916666666666667,1.0,-0.5411783854166666
car,patient,0.5,-0.0315172583333333,1.0,-0.71600341796875,0.0,-1.4682629441666668,1.0,-0.71600341796875,1.0,4.982839070391667,1.0,-0.71600341796875,1.0,1.4778238932291667,1.0,-0.71600341796875,0.1666666666666666,-0.31512451171875,1.0,-0.71600341796875,0.4166666666666667,0.0859699398279189,1.0,-0.71600341796875,0.9166666666666666,0.1457926432291666,1.0,-0.71600341796875,0.0,-4.405318360749999,1.0,-0.71600341796875,0.0,-0.8584718791666667,1.0,-0.71600341796875,1.0,17.00188401173917,1.0,-0.71600341796875,0.0,-1.916598329941432,1.0,-0.71600341796875,0.0,-0.6978421236077944,1.0,-0.71600341796875,0.0,-0.6771443684895834,1.0,-0.71600341796875,0.0,-3.376265927416666,1.0,-0.71600341796875,0.75,0.3742059022188186,1.0,-0.71600341796875,0.0,-1.1837439275,1.0,-0.71600341796875,0.1666666666666666,-0.64363337,1.0,-0.71600341796875,0.0,-0.3424479166666667,1.0,-0.71600341796875
cardboard,patient,0.25,-0.1584824724999999,1.0,-0.56634521484375,0.0,-1.764970275,1.0,-0.56634521484375,1.0,5.9118905615,1.0,-0.56634521484375,1.0,0.4139404296875,1.0,-0.56634521484375,0.0,-0.52716064453125,1.0,-0.56634521484375,1.0,0.3336811214685439,1.0,-0.56634521484375,0.0,-0.4998779296875,1.0,-0.56634521484375,0.0,-5.5181316955,1.0,-0.56634521484375,0.0,-0.963932465,1.0,-0.56634521484375,1.0,15.98583926462,1.0,-0.56634521484375,0.0,-3.139039997011423,1.0,-0.56634521484375,0.0,-0.5781833902001381,1.0,-0.56634521484375,0.0,-1.0704345703125,1.0,-0.56634521484375,0.0,-8.06360987715,1.0,-0.56634521484375,0.0,-1.583100788295269,1.0,-0.56634521484375,0.0,-1.24002872,1.0,-0.56634521484375,0.0,-2.92355575325,1.0,-0.56634521484375,0.0,-0.22265625,1.0,-0.56634521484375
carpet,patient,0.0,-0.8994067433333331,1.0,-0.6773274739583334,0.0,-1.4809200833333334,1.0,-0.6773274739583334,1.0,5.925130031999999,1.0,-0.6773274739583334,1.0,0.5310872395833334,1.0,-0.6773274739583334,0.0,-0.4529622395833333,1.0,-0.6773274739583334,1.0,1.633860250314077,1.0,-0.6773274739583334,0.0,-0.5003255208333334,1.0,-0.6773274739583334,0.0,-4.121060429333333,1.0,-0.6773274739583334,0.0,-0.9164441166666668,1.0,-0.6773274739583334,1.0,13.736938185966666,1.0,-0.6773274739583334,0.0,-2.0496597290039062,1.0,-0.6773274739583334,0.0,-0.6028308471043905,1.0,-0.6773274739583334,0.0,-0.8331705729166666,1.0,-0.6773274739583334,0.3333333333333333,-0.5463171833333332,1.0,-0.6773274739583334,1.0,0.3285999298095702,1.0,-0.6773274739583334,0.0,-1.6361478099999998,1.0,-0.6773274739583334,0.0,-1.17290306,1.0,-0.6773274739583334,0.0,-0.3229166666666667,1.0,-0.6773274739583334
carver,agent,1.0,1.3844750628571432,1.0,-0.3660714285714285,0.0,-1.6419974814285714,1.0,-0.3660714285714285,1.0,8.533911554214287,1.0,-0.3660714285714285,0.4285714285714285,-0.0044642857142857,1.0,-0.3660714285714285,0.0,-0.8548758370535714,1.0,-0.3660714285714285,1.0,0.2805099657603672,1.0,-0.3660714285714285,0.0,-0.5357142857142857,1.0,-0.3660714285714285,0.0,-5.378185197857143,1.0,-0.3660714285714285,0.0,-0.9635868257142858,1.0,-0.3660714285714285,1.0,18.173391955972857,1.0,-0.3660714285714285,0.0,-1.732509080852781,1.0,-0.3660714285714285,0.0,-0.963993617466518,1.0,-0.3660714285714285,0.0,-1.1695556640625,1.0,-0.3660714285714285,0.0,-7.070168453357141,1.0,-0.3660714285714285,0.0,-0.944564014673233,1.0,-0.3660714285714285,0.0,-2.065950763714285,1.0,-0.3660714285714285,0.0,-3.642296238714286,1.0,-0.3660714285714285,0.0,-0.2053571428571428,1.0,-0.3660714285714285
caterer,agent,1.0,0.3306274433333332,1.0,-0.6875,0.0,-1.3756914700000002,1.0,-0.6875,1.0,6.6868223208333335,1.0,-0.6875,0.3333333333333333,-0.0677083333333333,1.0,-0.6875,0.0,-0.3958333333333333,1.0,-0.6875,1.0,1.1823247075080872,1.0,-0.6875,0.0,-0.9164225260416666,1.0,-0.6875,0.0,-4.789565563333333,1.0,-0.6875,0.0,-1.4657598300000003,1.0,-0.6875,1.0,16.389482653166667,1.0,-0.6875,0.0,-1.924126982688904,1.0,-0.6875,0.0,-0.8920243084430693,1.0,-0.6875,0.0,-1.22900390625,1.0,-0.6875,0.0,-9.187340319,1.0,-0.6875,1.0,0.4260050455729167,1.0,-0.6875,0.0,-2.0531005383333336,1.0,-0.6875,0.0,-3.078778443333334,1.0,-0.6875,0.0,-0.52587890625,1.0,-0.6875
cd,patient,0.0,-0.83785073,1.0,-0.609619140625,0.0,-1.4284349833333332,1.0,-0.609619140625,1.0,5.892449425500001,1.0,-0.609619140625,1.0,0.4847005208333333,1.0,-0.609619140625,0.0,-0.8282877604166666,1.0,-0.609619140625,1.0,0.2900009353955586,1.0,-0.609619140625,0.0,-0.5833333333333334,1.0,-0.609619140625,0.0,-5.138412639666666,1.0,-0.609619140625,0.0,-0.90721121,1.0,-0.609619140625,1.0,11.427429024813334,1.0,-0.609619140625,0.0,-2.581919322411219,1.0,-0.609619140625,0.0,-0.6468544403711954,1.0,-0.609619140625,0.0,-1.0208333333333333,1.0,-0.609619140625,0.0,-7.803397373333333,1.0,-0.609619140625,1.0,0.4263077080249786,1.0,-0.609619140625,0.0,-0.7736928633333333,1.0,-0.609619140625,0.0,-0.74839779,1.0,-0.609619140625,0.0,-0.375,1.0,-0.609619140625
cellist,agent,1.0,0.2292212399999999,1.0,-0.5859375,0.0,-1.709151125,1.0,-0.5859375,1.0,4.5257677065,1.0,-0.5859375,1.0,0.0859375,1.0,-0.5859375,0.0,-0.6954345703125,1.0,-0.5859375,0.5,0.0269279479980468,1.0,-0.5859375,0.0,-0.9996337890625,1.0,-0.5859375,0.0,-8.041245566,1.0,-0.5859375,0.0,-0.8156194649999999,1.0,-0.5859375,1.0,16.117374692410003,1.0,-0.5859375,0.0,-1.4591217190027237,1.0,-0.5859375,0.0,-0.637553259730339,1.0,-0.5859375,0.0,-0.7183837890625,1.0,-0.5859375,0.0,-8.069569115,1.0,-0.5859375,0.0,-1.4098911881446838,1.0,-0.5859375,0.0,-2.20842925,1.0,-0.5859375,0.0,-3.801606987500001,1.0,-0.5859375,0.0,-0.3828125,1.0,-0.5859375
cello,patient,0.0,-0.48910609,1.0,-0.4765625,0.0,-1.91910548,1.0,-0.4765625,1.0,3.5966189395,1.0,-0.4765625,1.0,0.140625,1.0,-0.4765625,0.0,-0.5076904296875,1.0,-0.4765625,1.0,0.0371074676513671,1.0,-0.4765625,0.0,-1.249755859375,1.0,-0.4765625,0.0,-8.331079206999998,1.0,-0.4765625,0.0,-0.5181255600000001,1.0,-0.4765625,1.0,14.48008769183,1.0,-0.4765625,0.0,-2.5891876444220543,1.0,-0.4765625,0.0,-0.6963086128234863,1.0,-0.4765625,0.0,-0.71875,1.0,-0.4765625,0.0,-12.130491129949998,1.0,-0.4765625,0.0,-1.6144504100084305,1.0,-0.4765625,0.0,-1.2074110349999998,1.0,-0.4765625,0.0,-2.37442851,1.0,-0.4765625,0.0,-0.28125,1.0,-0.4765625
chauffeur,agent,1.0,0.8045693866666666,1.0,-0.7813313802083334,0.0,-1.2481263333333332,1.0,-0.7813313802083334,1.0,8.146331463466666,1.0,-0.7813313802083334,1.0,1.0518391927083333,1.0,-0.7813313802083334,0.3333333333333333,-0.0364583333333333,1.0,-0.7813313802083334,1.0,0.7198536992073059,1.0,-0.7813313802083334,0.3333333333333333,-0.3331705729166667,1.0,-0.7813313802083334,0.0,-4.444038943333333,1.0,-0.7813313802083334,0.0,-1.2611821,1.0,-0.7813313802083334,1.0,17.371300181326664,1.0,-0.7813313802083334,0.0,-1.2047729790210724,1.0,-0.7813313802083334,0.0,-0.6221418976783751,1.0,-0.7813313802083334,0.0,-0.9061686197916666,1.0,-0.7813313802083334,1.0,2.136654436666667,1.0,-0.7813313802083334,0.3333333333333333,-0.0571533838907877,1.0,-0.7813313802083334,0.0,-1.9384574666666663,1.0,-0.7813313802083334,0.0,-0.8836427366666665,1.0,-0.7813313802083334,0.0,-0.421875,1.0,-0.7813313802083334
chef,agent,1.0,1.4118369310000003,1.0,-0.65478515625,0.0,-1.285999252,1.0,-0.65478515625,1.0,7.613923882590001,1.0,-0.65478515625,0.9,0.121875,1.0,-0.65478515625,0.0,-0.7249755859375,1.0,-0.65478515625,1.0,0.6742591798305512,1.0,-0.65478515625,0.0,-0.5498779296875,1.0,-0.65478515625,0.0,-5.3602266830000005,1.0,-0.65478515625,0.0,-0.8941833370000001,1.0,-0.65478515625,1.0,17.012262199923,1.0,-0.65478515625,0.0,-2.073142594099045,1.0,-0.65478515625,0.0,-0.8011278957128525,1.0,-0.65478515625,0.0,-0.962548828125,1.0,-0.65478515625,0.2,-2.939815602,1.0,-0.65478515625,0.7,0.0903087586164474,1.0,-0.65478515625,0.0,-1.7400858475,1.0,-0.65478515625,0.0,-3.0827743040000004,1.0,-0.65478515625,0.0,-0.4688232421875,1.0,-0.65478515625
choreography,patient,0.0,-0.9525451,1.0,-0.5,0.0,-1.29179177,1.0,-0.5,1.0,5.53935855,1.0,-0.5,1.0,0.125,1.0,-0.5,0.0,-0.078125,1.0,-0.5,1.0,0.8197823166847229,1.0,-0.5,0.0,-0.75048828125,1.0,-0.5,0.0,-4.635780862,1.0,-0.5,0.0,-0.69562353,1.0,-0.5,1.0,14.16675869975,1.0,-0.5,0.0,-1.1989021301269531,1.0,-0.5,0.0,-0.3919639587402344,1.0,-0.5,0.0,-0.09375,1.0,-0.5,1.0,0.9043713800000002,1.0,-0.5,1.0,0.3588361740112304,1.0,-0.5,0.0,-1.40957332,1.0,-0.5,1.0,0.0432768,1.0,-0.5,0.0,-0.390625,1.0,-0.5
clarinet,patient,1.0,0.0238591349999999,1.0,-0.34375,0.0,-2.12880322,1.0,-0.34375,1.0,2.9564127365,1.0,-0.34375,1.0,0.1796875,1.0,-0.34375,0.0,-0.0703125,1.0,-0.34375,1.0,0.7354355156421661,1.0,-0.34375,0.0,-0.6251220703125,1.0,-0.34375,0.0,-7.2965194325,1.0,-0.34375,0.0,-0.3350868749999999,1.0,-0.34375,1.0,15.761973372015,1.0,-0.34375,0.0,-2.8168182000517845,1.0,-0.34375,0.0,-1.0034403502941132,1.0,-0.34375,0.0,-0.359375,1.0,-0.34375,0.0,-10.12516384205,1.0,-0.34375,0.0,-1.904094241559505,1.0,-0.34375,0.0,-0.75084562,1.0,-0.34375,0.0,-2.9994006715,1.0,-0.34375,0.0,-0.15625,1.0,-0.34375
clarinetist,agent,1.0,0.288091055,1.0,-0.531005859375,0.0,-1.7723092450000002,1.0,-0.531005859375,1.0,5.90631758775,1.0,-0.531005859375,1.0,0.046875,1.0,-0.531005859375,0.0,-0.0703125,1.0,-0.531005859375,1.0,0.5566787719726564,1.0,-0.531005859375,0.0,-1.0,1.0,-0.531005859375,0.0,-6.149383477500001,1.0,-0.531005859375,0.0,-0.55345724,1.0,-0.531005859375,1.0,14.559068242955,1.0,-0.531005859375,0.0,-1.697378188371658,1.0,-0.531005859375,0.0,-0.9123873263597488,1.0,-0.531005859375,0.0,-0.328125,1.0,-0.531005859375,0.0,-5.909463968,1.0,-0.531005859375,0.0,-1.7634816393256187,1.0,-0.531005859375,0.0,-1.396235395,1.0,-0.531005859375,0.0,-4.173599897000001,1.0,-0.531005859375,0.0,-0.265625,1.0,-0.531005859375
clay,patient,0.1666666666666666,-0.3855136083333333,1.0,-0.505126953125,0.0,-2.000291823,1.0,-0.505126953125,1.0,3.245936249833333,1.0,-0.505126953125,1.0,0.541748046875,1.0,-0.505126953125,0.0,-0.6069742838541666,1.0,-0.505126953125,1.0,0.4114608665307362,1.0,-0.505126953125,0.0,-1.25018310546875,1.0,-0.505126953125,0.0,-4.898775839833333,1.0,-0.505126953125,0.0,-1.1167211283333331,1.0,-0.505126953125,1.0,12.42577289468,1.0,-0.505126953125,0.0,-2.252654992043972,1.0,-0.505126953125,0.0,-1.0577700783809023,1.0,-0.505126953125,0.0,-0.817626953125,1.0,-0.505126953125,0.0,-10.442791725518331,1.0,-0.505126953125,0.0,-0.8403067588806152,1.0,-0.505126953125,0.0,-2.717364932166667,1.0,-0.505126953125,0.0,-2.9174814086666667,1.0,-0.505126953125,0.0,-0.2005208333333333,1.0,-0.505126953125
cleaner,agent,1.0,0.5220337679999999,1.0,-0.35,0.0,-1.902900668,1.0,-0.35,1.0,9.1478642123,1.0,-0.35,1.0,0.71240234375,1.0,-0.35,0.0,-0.709326171875,1.0,-0.35,1.0,0.8452812314033509,1.0,-0.35,0.2,-0.5,1.0,-0.35,0.0,-3.4493662592,1.0,-0.35,0.0,-0.904405216,1.0,-0.35,1.0,17.208878254656,1.0,-0.35,0.0,-1.906555193662643,1.0,-0.35,0.2,-0.0531812667846679,1.0,-0.35,0.0,-0.818701171875,1.0,-0.35,0.8,1.23554514,1.0,-0.35,0.6,0.0268764495849609,1.0,-0.35,0.0,-0.535957552,1.0,-0.35,0.0,-0.82241906,1.0,-0.35,0.0,-0.41552734375,1.0,-0.35
