id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
276,paints,portraitist,terribly,This portraitist paints something terribly.,-0.0005553226,-15.948071,agent,agent,15.9475156774
277,paints,wall,well,This wall paints something well.,-0.0005526991,-14.979558,agent,agent,14.9790053009
278,paints,fabric,well,This fabric paints something well.,-0.0012705182,-7.371487,agent,agent,7.3702164818
279,paints,glass,well,This glass paints something well.,-0.00090635545,-8.877263,agent,agent,8.876356644549999
280,paints,canvas,well,This canvas paints something well.,-0.00060512277,-13.605356,agent,agent,13.60475087723
281,paints,wood,well,This wood paints something well.,-0.00075948384,-8.5487,agent,agent,8.54794051616
282,paints,surface,well,This surface paints something well.,-0.0004854926,-13.306701,agent,agent,13.306215507400001
283,paints,panel,well,This panel paints something well.,-0.0004970568,-15.98446,agent,agent,15.9839629432
284,paints,painter,well,This painter paints something well.,-0.0004371277,-17.786713,agent,agent,17.7862758723
285,paints,artist,well,This artist paints something well.,-0.00045931176,-16.813795,agent,agent,16.81333568824
286,paints,person,well,This person paints something well.,-0.00044762366,-16.255737,agent,agent,16.25528937634
287,paints,illustrator,well,This illustrator paints something well.,-0.00052484934,-15.967991,agent,agent,15.96746615066
288,paints,portraitist,well,This portraitist paints something well.,-0.00067007454,-14.392004,agent,agent,14.39133392546
289,paints,wall,beautifully,This wall paints something beautifully.,-0.00044631332,-14.897153,agent,agent,14.89670668668
290,paints,fabric,beautifully,This fabric paints something beautifully.,-0.00083208096,-8.607991,agent,agent,8.60715891904
291,paints,glass,beautifully,This glass paints something beautifully.,-0.00069888175,-9.864972,agent,agent,9.864273118249999
292,paints,canvas,beautifully,This canvas paints something beautifully.,-0.0004731456,-13.287602,agent,agent,13.2871288544
293,paints,wood,beautifully,This wood paints something beautifully.,-0.0007328186,-8.933854,agent,agent,8.9331211814
294,paints,surface,beautifully,This surface paints something beautifully.,-0.0004984892,-14.363358,agent,agent,14.3628595108
295,paints,panel,beautifully,This panel paints something beautifully.,-0.00048846815,-15.492026,agent,agent,15.49153753185
296,paints,painter,beautifully,This painter paints something beautifully.,-0.00047183523,-17.709263,agent,agent,17.70879116477
297,paints,artist,beautifully,This artist paints something beautifully.,-0.00048131656,-18.495447,agent,agent,18.49496568344
298,paints,person,beautifully,This person paints something beautifully.,-0.0005040948,-18.17767,agent,agent,18.1771659052
299,paints,illustrator,beautifully,This illustrator paints something beautifully.,-0.00054804806,-16.423882,agent,agent,16.42333395194
300,paints,portraitist,beautifully,This portraitist paints something beautifully.,-0.00061800476,-14.570381,agent,agent,14.56976299524
301,writes,section,quickly,This section writes something quickly.,-0.0010452494,-7.2155957,agent,agent,7.2145504506
302,writes,passage,quickly,This passage writes something quickly.,-0.001087851,-8.030128,agent,agent,8.029040149
303,writes,proposal,quickly,This proposal writes something quickly.,-0.0009898794,-7.997904,agent,agent,7.9969141206000005
304,writes,code,quickly,This code writes something quickly.,-0.0005148311,-13.894968,agent,agent,13.8944531689
305,writes,essay,quickly,This essay writes something quickly.,-0.011879298,-4.5021577,agent,agent,4.4902784019999995
306,writes,student,quickly,This student writes something quickly.,-0.0004844188,-12.7813425,agent,agent,12.7808580812
307,writes,person,quickly,This person writes something quickly.,-0.00045919348,-16.407959,agent,agent,16.40749980652
308,writes,notetaker,quickly,This notetaker writes something quickly.,-0.0006107265,-16.169802,agent,agent,16.1691912735
309,writes,journalist,quickly,This journalist writes something quickly.,-0.00041804678,-15.829922,agent,agent,15.82950395322
310,writes,scribe,quickly,This scribe writes something quickly.,-0.00056629634,-15.920298,agent,agent,15.91973170366
311,writes,doctor,quickly,This doctor writes something quickly.,-0.00045513758,-16.494478,agent,agent,16.49402286242
312,writes,professor,quickly,This professor writes something quickly.,-0.00043319192,-17.89272,agent,agent,17.89228680808
313,writes,essayist,quickly,This essayist writes something quickly.,-0.0005113694,-14.711825,agent,agent,14.7113136306
314,writes,blogger,quickly,This blogger writes something quickly.,-0.0004291388,-16.19698,agent,agent,16.1965508612
315,writes,poet,quickly,This poet writes something quickly.,-0.0005466157,-16.8752,agent,agent,16.8746533843
316,writes,novelist,quickly,This novelist writes something quickly.,-0.0005081507,-15.296327,agent,agent,15.2958188493
317,writes,author,quickly,This author writes something quickly.,-0.0004312836,-15.361823,agent,agent,15.3613917164
318,writes,section,easily,This section writes something easily.,-0.0012987471,-7.742081,agent,agent,7.7407822529
319,writes,passage,easily,This passage writes something easily.,-0.0014911215,-7.2967787,agent,agent,7.2952875785
320,writes,proposal,easily,This proposal writes something easily.,-0.002171505,-6.680187,agent,agent,6.678015495
321,writes,code,easily,This code writes something easily.,-0.0004984892,-14.545222,agent,agent,14.5447235108
322,writes,essay,easily,This essay writes something easily.,-0.06987607,-2.7067835,agent,agent,2.63690743
323,writes,student,easily,This student writes something easily.,-0.0005450669,-12.537145,agent,agent,12.536599933100002
324,writes,person,easily,This person writes something easily.,-0.0004449992,-15.962844,agent,agent,15.9623990008
325,writes,notetaker,easily,This notetaker writes something easily.,-0.00060154457,-15.930329,agent,agent,15.929727455430001
326,writes,journalist,easily,This journalist writes something easily.,-0.00044070487,-15.434481,agent,agent,15.43404029513
327,writes,scribe,easily,This scribe writes something easily.,-0.00059498526,-15.435596,agent,agent,15.435001014740001
328,writes,doctor,easily,This doctor writes something easily.,-0.00043641243,-15.971172,agent,agent,15.97073558757
329,writes,professor,easily,This professor writes something easily.,-0.00047338495,-17.472267,agent,agent,17.47179361505
330,writes,essayist,easily,This essayist writes something easily.,-0.0005933154,-13.924353,agent,agent,13.9237596846
331,writes,blogger,easily,This blogger writes something easily.,-0.00045454057,-15.820403,agent,agent,15.81994845943
332,writes,poet,easily,This poet writes something easily.,-0.0005125633,-16.127447,agent,agent,16.1269344367
333,writes,novelist,easily,This novelist writes something easily.,-0.00050755276,-14.697675,agent,agent,14.69716744724
334,writes,author,easily,This author writes something easily.,-0.00039079774,-14.877348,agent,agent,14.87695720226
335,performs,routine,easily,This routine performs something easily.,-0.0005453053,-14.84953,agent,agent,14.8489846947
336,performs,song,easily,This song performs something easily.,-0.00032419575,-13.321758,agent,agent,13.32143380425
337,performs,choreography,easily,This choreography performs something easily.,-0.00065230025,-14.167411,agent,agent,14.16675869975
338,performs,sonata,easily,This sonata performs something easily.,-0.0005571098,-12.842513,agent,agent,12.8419558902
339,performs,concerto,easily,This concerto performs something easily.,-0.0006154986,-13.185357,agent,agent,13.1847415014
340,performs,scene,easily,This scene performs something easily.,-0.02021774,-4.0301027,agent,agent,4.00988496
341,performs,musician,easily,This musician performs something easily.,-0.00045394644,-17.09341,agent,agent,17.09295605356
342,performs,person,easily,This person performs something easily.,-0.000494912,-16.660748,agent,agent,16.660253088
343,performs,actor,easily,This actor performs something easily.,-0.00036337037,-15.597004,agent,agent,15.59664062963
344,performs,comedian,easily,This comedian performs something easily.,-0.0005138765,-16.398693,agent,agent,16.3981791235
345,performs,dancer,easily,This dancer performs something easily.,-0.0007338925,-16.652164,agent,agent,16.651430107499998
346,performs,singer,easily,This singer performs something easily.,-0.000546259,-17.233055,agent,agent,17.232508741
347,performs,soloist,easily,This soloist performs something easily.,-0.00054613885,-16.34686,agent,agent,16.346313861149998
348,photographs,building,nicely,This building photographs something nicely.,-0.00043533952,-12.324949,agent,agent,12.324513660480001
349,photographs,animal,nicely,This animal photographs something nicely.,-0.00047541337,-15.15128,agent,agent,15.15080458663
350,photographs,landscape,nicely,This landscape photographs something nicely.,-0.0006740084,-9.591027,agent,agent,9.5903529916
351,photographs,lake,nicely,This lake photographs something nicely.,-0.0010007968,-8.000236,agent,agent,7.9992352032
352,photographs,mountain,nicely,This mountain photographs something nicely.,-0.00087622664,-11.325751,agent,agent,11.32487477336
353,photographs,model,nicely,This model photographs something nicely.,-0.0005125633,-15.950635,agent,agent,15.950122436700001
354,photographs,view,nicely,This view photographs something nicely.,-1.398018,-0.28870106,agent,patient,-1.10931694
355,photographs,photographer,nicely,This photographer photographs something nicely.,-0.0005337355,-17.569464,agent,agent,17.5689302645
356,photographs,cameraman,nicely,This cameraman photographs something nicely.,-0.0005086275,-16.99152,agent,agent,16.9910113725
357,photographs,building,beautifully,This building photographs something beautifully.,-0.00047929,-15.474833,agent,agent,15.47435371
358,photographs,animal,beautifully,This animal photographs something beautifully.,-0.0005845466,-17.069881,agent,agent,17.0692964534
359,photographs,landscape,beautifully,This landscape photographs something beautifully.,-0.0006370312,-11.256614,agent,agent,11.2559769688
360,photographs,lake,beautifully,This lake photographs something beautifully.,-0.001050857,-10.309769,agent,agent,10.308718143
361,photographs,mountain,beautifully,This mountain photographs something beautifully.,-0.00072924333,-12.522911,agent,agent,12.522181756670001
362,photographs,model,beautifully,This model photographs something beautifully.,-0.00049956393,-15.699277,agent,agent,15.698777436070001
363,photographs,view,beautifully,This view photographs something beautifully.,-0.006816784,-5.1909842,agent,agent,5.184167416
364,photographs,photographer,beautifully,This photographer photographs something beautifully.,-0.0005065991,-17.301502,agent,agent,17.3009954009
365,photographs,cameraman,beautifully,This cameraman photographs something beautifully.,-0.0005702331,-16.753208,agent,agent,16.7526377669
366,plays,cello,nicely,This cello plays something nicely.,-0.00074844714,-14.27164,agent,agent,14.27089155286
367,plays,piano,nicely,This piano plays something nicely.,-0.0005647438,-16.468264,agent,agent,16.467699256200003
368,plays,violin,nicely,This violin plays something nicely.,-0.0005424415,-16.251846,agent,agent,16.251303558500002
369,plays,instrument,nicely,This instrument plays something nicely.,-0.00051626156,-16.424526,agent,agent,16.42400973844
370,plays,flute,nicely,This flute plays something nicely.,-0.0006279047,-14.674695,agent,agent,14.6740670953
371,plays,clarinet,nicely,This clarinet plays something nicely.,-0.0008517091,-15.8802395,agent,agent,15.8793877909
372,plays,musician,nicely,This musician plays something nicely.,-0.000413515,-17.336332,agent,agent,17.335918484999997
373,plays,violinist,nicely,This violinist plays something nicely.,-0.00047433955,-16.10399,agent,agent,16.10351566045
374,plays,cellist,nicely,This cellist plays something nicely.,-0.00053480745,-16.137215,agent,agent,16.136680192550003
375,plays,pianist,nicely,This pianist plays something nicely.,-0.00044464157,-15.745569,agent,agent,15.74512435843
376,plays,drummer,nicely,This drummer plays something nicely.,-0.00053862494,-17.843382,agent,agent,17.84284337506
377,plays,flutist,nicely,This flutist plays something nicely.,-0.00055472564,-13.805424,agent,agent,13.80486927436
378,plays,clarinetist,nicely,This clarinetist plays something nicely.,-0.00058072904,-14.397612,agent,agent,14.397031270960001
379,plays,cello,beautifully,This cello plays something beautifully.,-0.0007791692,-14.690063,agent,agent,14.6892838308
380,plays,piano,beautifully,This piano plays something beautifully.,-0.00062074844,-17.99559,agent,agent,17.99496925156
381,plays,violin,beautifully,This violin plays something beautifully.,-0.00061991304,-17.275139,agent,agent,17.274519086959998
382,plays,instrument,beautifully,This instrument plays something beautifully.,-0.00052127114,-18.093927,agent,agent,18.093405728860002
383,plays,flute,beautifully,This flute plays something beautifully.,-0.0005820413,-14.32107,agent,agent,14.320487958700001
384,plays,clarinet,beautifully,This clarinet plays something beautifully.,-0.00076604687,-15.645325,agent,agent,15.64455895313
385,plays,musician,beautifully,This musician plays something beautifully.,-0.00043188062,-17.793415,agent,agent,17.79298311938
386,plays,violinist,beautifully,This violinist plays something beautifully.,-0.00041888215,-15.585861,agent,agent,15.585442117849999
387,plays,cellist,beautifully,This cellist plays something beautifully.,-0.00043080773,-16.0985,agent,agent,16.09806919227
388,plays,pianist,beautifully,This pianist plays something beautifully.,-0.00040677824,-14.995724,agent,agent,14.995317221759999
389,plays,drummer,beautifully,This drummer plays something beautifully.,-0.00048060223,-19.098782,agent,agent,19.09830139777
390,plays,flutist,beautifully,This flutist plays something beautifully.,-0.00052520697,-13.1935,agent,agent,13.19297479303
391,plays,clarinetist,beautifully,This clarinetist plays something beautifully.,-0.00052878505,-14.721634,agent,agent,14.72110521495
392,cuts,meat,nicely,This meat cuts something nicely.,-0.0007029386,-9.238428,agent,agent,9.2377250614
393,cuts,cardboard,nicely,This cardboard cuts something nicely.,-0.00048167605,-16.096329,agent,agent,16.09584732395
394,cuts,packaging,nicely,This packaging cuts something nicely.,-0.0004278247,-14.82561,agent,agent,14.8251821753
395,cuts,board,nicely,This board cuts something nicely.,-0.0005311711,-18.254688,agent,agent,18.2541568289
396,cuts,paper,nicely,This paper cuts something nicely.,-0.0003825667,-15.610474,agent,agent,15.6100914333
397,cuts,fabric,nicely,This fabric cuts something nicely.,-0.00045382627,-11.222054,agent,agent,11.22160017373
398,cuts,hairdresser,nicely,This hairdresser cuts something nicely.,-0.0008199123,-17.593891,agent,agent,17.5930710877
399,cuts,barber,nicely,This barber cuts something nicely.,-0.0007901458,-17.367056,agent,agent,17.3662658542
400,cuts,butcher,nicely,This butcher cuts something nicely.,-0.0006836117,-17.003252,agent,agent,17.0025683883
401,cuts,chef,nicely,This chef cuts something nicely.,-0.0006312454,-16.511185,agent,agent,16.5105537546
402,cuts,meat,roughly,This meat cuts something roughly.,-0.0010025869,-7.9133162,agent,agent,7.912313613099999
403,cuts,cardboard,roughly,This cardboard cuts something roughly.,-0.00039330113,-15.372478,agent,agent,15.37208469887
404,cuts,packaging,roughly,This packaging cuts something roughly.,-0.00037827427,-15.451639,agent,agent,15.45126072573
405,cuts,board,roughly,This board cuts something roughly.,-0.0005014722,-17.890413,agent,agent,17.8899115278
406,cuts,paper,roughly,This paper cuts something roughly.,-0.0003748172,-15.353018,agent,agent,15.3526431828
407,cuts,fabric,roughly,This fabric cuts something roughly.,-0.00044094422,-10.745265,agent,agent,10.74482405578
408,cuts,hairdresser,roughly,This hairdresser cuts something roughly.,-0.0006501517,-17.580677,agent,agent,17.5800268483
409,cuts,barber,roughly,This barber cuts something roughly.,-0.0006593373,-16.283714,agent,agent,16.2830546627
410,cuts,butcher,roughly,This butcher cuts something roughly.,-0.00051292183,-17.922499,agent,agent,17.921986078169997
411,cuts,chef,roughly,This chef cuts something roughly.,-0.00044762366,-18.430637,agent,agent,18.43018937634
412,cuts,meat,cleanly,This meat cuts something cleanly.,-0.0015173877,-6.9439797,agent,agent,6.9424623123
413,cuts,cardboard,cleanly,This cardboard cuts something cleanly.,-0.00036086416,-16.02364,agent,agent,16.02327913584
414,cuts,packaging,cleanly,This packaging cuts something cleanly.,-0.00034476627,-15.60825,agent,agent,15.60790523373
415,cuts,board,cleanly,This board cuts something cleanly.,-0.0004291388,-18.011839,agent,agent,18.011409861199997
416,cuts,paper,cleanly,This paper cuts something cleanly.,-0.00031751726,-15.616077,agent,agent,15.615759482740001
417,cuts,fabric,cleanly,This fabric cuts something cleanly.,-0.0004442849,-10.254203,agent,agent,10.2537587151
418,cuts,hairdresser,cleanly,This hairdresser cuts something cleanly.,-0.0009974561,-14.97457,agent,agent,14.9735725439
419,cuts,barber,cleanly,This barber cuts something cleanly.,-0.00070878543,-17.213823,agent,agent,17.213114214570002
420,cuts,butcher,cleanly,This butcher cuts something cleanly.,-0.0006061975,-17.015165,agent,agent,17.014558802499998
421,cuts,chef,cleanly,This chef cuts something cleanly.,-0.0004200752,-17.632938,agent,agent,17.6325179248
422,cuts,meat,effortlessly,This meat cuts something effortlessly.,-0.00072011777,-9.143292,agent,agent,9.142571882230001
423,cuts,cardboard,effortlessly,This cardboard cuts something effortlessly.,-0.00047410018,-16.45262,agent,agent,16.45214589982
424,cuts,packaging,effortlessly,This packaging cuts something effortlessly.,-0.00043092694,-16.02969,agent,agent,16.02925907306
425,cuts,board,effortlessly,This board cuts something effortlessly.,-0.0004851331,-18.579601,agent,agent,18.5791158669
426,cuts,paper,effortlessly,This paper cuts something effortlessly.,-0.00039270602,-17.078625,agent,agent,17.078232293979998
427,cuts,fabric,effortlessly,This fabric cuts something effortlessly.,-0.00043343127,-11.654728,agent,agent,11.65429456873
428,cuts,hairdresser,effortlessly,This hairdresser cuts something effortlessly.,-0.0007116483,-18.31445,agent,agent,18.3137383517
429,cuts,barber,effortlessly,This barber cuts something effortlessly.,-0.0007797653,-16.775448,agent,agent,16.774668234700002
430,cuts,butcher,effortlessly,This butcher cuts something effortlessly.,-0.0006404911,-17.118473,agent,agent,17.1178325089
431,cuts,chef,effortlessly,This chef cuts something effortlessly.,-0.00064359145,-17.385433,agent,agent,17.38478940855
432,cleans,jewelry,easily,This jewelry cleans something easily.,-0.0005782248,-13.36781,agent,agent,13.3672317752
433,cleans,window,easily,This window cleans something easily.,-0.00044607394,-12.767951,agent,agent,12.76750492606
434,cleans,countertop,easily,This countertop cleans something easily.,-0.00054303755,-13.051029,agent,agent,13.050485962449999
435,cleans,floor,easily,This floor cleans something easily.,-0.00056760764,-11.394495,agent,agent,11.393927392359998
436,cleans,surface,easily,This surface cleans something easily.,-0.00059653405,-15.664281,agent,agent,15.66368446595
437,cleans,carpet,easily,This carpet cleans something easily.,-0.00062074844,-13.196768,agent,agent,13.196147251560001
438,cleans,windshield,easily,This windshield cleans something easily.,-0.0005707099,-16.357023,agent,agent,16.356452290100002
439,cleans,mirror,easily,This mirror cleans something easily.,-0.00083315483,-13.105614,agent,agent,13.10478084517
440,cleans,pot,easily,This pot cleans something easily.,-0.0004482216,-15.158164,agent,agent,15.1577157784
441,cleans,silverware,easily,This silverware cleans something easily.,-0.000696139,-15.073765,agent,agent,15.073068861
442,cleans,bedding,easily,This bedding cleans something easily.,-0.0006985241,-12.802282,agent,agent,12.8015834759
443,cleans,janitor,easily,This janitor cleans something easily.,-0.0007266188,-17.313873,agent,agent,17.3131463812
444,cleans,maid,easily,This maid cleans something easily.,-0.0006505112,-16.13226,agent,agent,16.1316094888
445,cleans,cleaner,easily,This cleaner cleans something easily.,-0.0005074364,-17.631628,agent,agent,17.6311205636
446,cleans,housekeeper,easily,This housekeeper cleans something easily.,-0.00077988545,-16.896603,agent,agent,16.895823114549998
447,cleans,busboy,easily,This busboy cleans something easily.,-0.0006236113,-17.594532,agent,agent,17.5939083887
448,cleans,waiter,easily,This waiter cleans something easily.,-0.00053743285,-17.237814,agent,agent,17.23727656715
449,cleans,waitress,easily,This waitress cleans something easily.,-0.0006520609,-15.659566,agent,agent,15.6589139391
450,cleans,jewelry,quickly,This jewelry cleans something quickly.,-0.0006350028,-13.122539,agent,agent,13.1219039972
451,cleans,window,quickly,This window cleans something quickly.,-0.00046205544,-12.291309,agent,agent,12.29084694456
452,cleans,countertop,quickly,This countertop cleans something quickly.,-0.0005985634,-12.210019,agent,agent,12.2094204366
453,cleans,floor,quickly,This floor cleans something quickly.,-0.0006259955,-10.543453,agent,agent,10.5428270045
454,cleans,surface,quickly,This surface cleans something quickly.,-0.0006168108,-14.9073,agent,agent,14.906683189199999
455,cleans,carpet,quickly,This carpet cleans something quickly.,-0.00054494676,-13.628222,agent,agent,13.62767705324
456,cleans,windshield,quickly,This windshield cleans something quickly.,-0.0006248053,-15.760289,agent,agent,15.759664194700001
457,cleans,mirror,quickly,This mirror cleans something quickly.,-0.0008545729,-14.037055,agent,agent,14.0362004271
458,cleans,pot,quickly,This pot cleans something quickly.,-0.00042997237,-15.054609,agent,agent,15.05417902763
459,cleans,silverware,quickly,This silverware cleans something quickly.,-0.0006674501,-14.54209,agent,agent,14.5414225499
460,cleans,bedding,quickly,This bedding cleans something quickly.,-0.0007924126,-11.576966,agent,agent,11.576173587400001
461,cleans,janitor,quickly,This janitor cleans something quickly.,-0.00067341333,-17.794312,agent,agent,17.793638586670003
462,cleans,maid,quickly,This maid cleans something quickly.,-0.0006322,-16.613247,agent,agent,16.612614800000003
463,cleans,cleaner,quickly,This cleaner cleans something quickly.,-0.00066470547,-17.324059,agent,agent,17.323394294529997
464,cleans,housekeeper,quickly,This housekeeper cleans something quickly.,-0.00084276,-17.19138,agent,agent,17.190537239999998
465,cleans,busboy,quickly,This busboy cleans something quickly.,-0.0007362795,-15.922294,agent,agent,15.921557720500001
466,cleans,waiter,quickly,This waiter cleans something quickly.,-0.00047905065,-17.407356,agent,agent,17.40687694935
467,cleans,waitress,quickly,This waitress cleans something quickly.,-0.0006108457,-15.631814,agent,agent,15.6312031543
468,cleans,jewelry,effortlessly,This jewelry cleans something effortlessly.,-0.0005326626,-14.233081,agent,agent,14.2325483374
469,cleans,window,effortlessly,This window cleans something effortlessly.,-0.00044201897,-14.081659,agent,agent,14.08121698103
470,cleans,countertop,effortlessly,This countertop cleans something effortlessly.,-0.00052472914,-12.296156,agent,agent,12.29563127086
471,cleans,floor,effortlessly,This floor cleans something effortlessly.,-0.0005178132,-13.592761,agent,agent,13.5922431868
472,cleans,surface,effortlessly,This surface cleans something effortlessly.,-0.0005779873,-15.382108,agent,agent,15.3815300127
473,cleans,carpet,effortlessly,This carpet cleans something effortlessly.,-0.0005947469,-14.387585,agent,agent,14.3869902531
474,cleans,windshield,effortlessly,This windshield cleans something effortlessly.,-0.0005568742,-16.097729,agent,agent,16.0971721258
475,cleans,mirror,effortlessly,This mirror cleans something effortlessly.,-0.00075560535,-14.18039,agent,agent,14.17963439465
476,cleans,pot,effortlessly,This pot cleans something effortlessly.,-0.0004085664,-16.572235,agent,agent,16.5718264336
477,cleans,silverware,effortlessly,This silverware cleans something effortlessly.,-0.0006478858,-14.379716,agent,agent,14.3790681142
478,cleans,bedding,effortlessly,This bedding cleans something effortlessly.,-0.0006916062,-12.788673,agent,agent,12.787981393799999
479,cleans,janitor,effortlessly,This janitor cleans something effortlessly.,-0.00068480574,-16.74814,agent,agent,16.74745519426
480,cleans,maid,effortlessly,This maid cleans something effortlessly.,-0.0006158562,-16.394749,agent,agent,16.3941331438
481,cleans,cleaner,effortlessly,This cleaner cleans something effortlessly.,-0.00061120425,-17.810947,agent,agent,17.81033579575
482,cleans,housekeeper,effortlessly,This housekeeper cleans something effortlessly.,-0.000787282,-17.019495,agent,agent,17.018707717999998
483,cleans,busboy,effortlessly,This busboy cleans something effortlessly.,-0.0006642277,-17.058668,agent,agent,17.0580037723
484,cleans,waiter,effortlessly,This waiter cleans something effortlessly.,-0.0005151868,-17.74495,agent,agent,17.744434813199998
485,cleans,waitress,effortlessly,This waitress cleans something effortlessly.,-0.0005747649,-16.684095,agent,agent,16.683520235099998
486,washes,bottle,easily,This bottle washes something easily.,-0.0003950902,-16.0957,agent,agent,16.0953049098
487,washes,tub,easily,This tub washes something easily.,-0.00045621043,-15.406571,agent,agent,15.40611478957
488,washes,shirt,easily,This shirt washes something easily.,-0.0005953401,-9.259402,agent,agent,9.2588066599
489,washes,car,easily,This car washes something easily.,-0.00031858825,-18.351912,agent,agent,18.35159341175
490,washes,windshield,easily,This windshield washes something easily.,-0.0005215096,-14.877006,agent,agent,14.8764844904
491,washes,dish,easily,This dish washes something easily.,-0.0003825667,-15.475637,agent,agent,15.4752544333
492,washes,bedding,easily,This bedding washes something easily.,-0.00067209924,-13.307162,agent,agent,13.30648990076
493,washes,blanket,easily,This blanket washes something easily.,-0.0005170961,-13.039683,agent,agent,13.0391659039
494,washes,bowl,easily,This bowl washes something easily.,-0.00045048565,-15.465093,agent,agent,15.46464251435
495,washes,worker,easily,This worker washes something easily.,-0.00050003984,-15.179731,agent,agent,15.17923096016
496,washes,maid,easily,This maid washes something easily.,-0.0006470504,-14.94884,agent,agent,14.948192949600001
497,washes,cleaner,easily,This cleaner washes something easily.,-0.000554965,-16.495481,agent,agent,16.494926035000002
498,washes,busboy,easily,This busboy washes something easily.,-0.0005788217,-16.779547,agent,agent,16.7789681783
499,washes,bottle,quickly,This bottle washes something quickly.,-0.00039640244,-16.106382,agent,agent,16.10598559756
500,washes,tub,quickly,This tub washes something quickly.,-0.0003875763,-15.689643,agent,agent,15.6892554237
501,washes,shirt,quickly,This shirt washes something quickly.,-0.00066160323,-8.3580265,agent,agent,8.35736489677
502,washes,car,quickly,This car washes something quickly.,-0.00030010715,-17.977077,agent,agent,17.97677689285
503,washes,windshield,quickly,This windshield washes something quickly.,-0.0004968193,-15.205753,agent,agent,15.2052561807
504,washes,dish,quickly,This dish washes something quickly.,-0.00036766095,-14.936305,agent,agent,14.935937339050001
505,washes,bedding,quickly,This bedding washes something quickly.,-0.0006126357,-11.01595,agent,agent,11.0153373643
506,washes,blanket,quickly,This blanket washes something quickly.,-0.0005343297,-12.372179,agent,agent,12.371644670299998
507,washes,bowl,quickly,This bowl washes something quickly.,-0.0004310471,-15.549018,agent,agent,15.548586952900001
508,washes,worker,quickly,This worker washes something quickly.,-0.00048334498,-15.103456,agent,agent,15.10297265502
509,washes,maid,quickly,This maid washes something quickly.,-0.00058806554,-15.51943,agent,agent,15.51884193446
510,washes,cleaner,quickly,This cleaner washes something quickly.,-0.0005664156,-16.785181,agent,agent,16.7846145844
511,washes,busboy,quickly,This busboy washes something quickly.,-0.00053862494,-16.739464,agent,agent,16.738925375060003
512,shaves,beard,neatly,This beard shaves something neatly.,-0.0010907168,-11.722567,agent,agent,11.7214762832
513,shaves,stubble,neatly,This stubble shaves something neatly.,-0.0007086653,-10.72057,agent,agent,10.719861334700001
514,shaves,sideburn,neatly,This sideburn shaves something neatly.,-0.0010633279,-12.518287,agent,agent,12.5172236721
515,shaves,barber,neatly,This barber shaves something neatly.,-0.0007167771,-16.986547,agent,agent,16.985830222900002
516,shaves,hairdresser,neatly,This hairdresser shaves something neatly.,-0.0009125599,-15.046546,agent,agent,15.0456334401
517,shaves,beard,nicely,This beard shaves something nicely.,-0.0010396382,-11.741829,agent,agent,11.7407893618
518,shaves,stubble,nicely,This stubble shaves something nicely.,-0.00073794933,-11.1032095,agent,agent,11.10247155067
519,shaves,sideburn,nicely,This sideburn shaves something nicely.,-0.00098606,-12.494408,agent,agent,12.49342194
520,shaves,barber,nicely,This barber shaves something nicely.,-0.00077761855,-16.9474,agent,agent,16.94662238145
521,shaves,hairdresser,nicely,This hairdresser shaves something nicely.,-0.0009783021,-14.943028,agent,agent,14.9420496979
522,shaves,beard,smoothly,This beard shaves something smoothly.,-0.00083751103,-11.931076,agent,agent,11.93023848897
523,shaves,stubble,smoothly,This stubble shaves something smoothly.,-0.00079372677,-10.632721,agent,agent,10.63192727323
524,shaves,sideburn,smoothly,This sideburn shaves something smoothly.,-0.0009111285,-12.933131,agent,agent,12.9322198715
525,shaves,barber,smoothly,This barber shaves something smoothly.,-0.0007047286,-16.601662,agent,agent,16.600957271400002
526,shaves,hairdresser,smoothly,This hairdresser shaves something smoothly.,-0.0009744874,-14.77136,agent,agent,14.770385512599999
527,packs,crate,well,This crate packs something well.,-0.00039628413,-14.511744,agent,agent,14.51134771587
528,packs,lunchbox,well,This lunchbox packs something well.,-0.0005388643,-14.160803,agent,agent,14.1602641357
529,packs,basket,well,This basket packs something well.,-0.0004197157,-15.065466,agent,agent,15.065046284300001
530,packs,container,well,This container packs something well.,-0.00047100076,-16.201319,agent,agent,16.20084799924
531,packs,coat,well,This coat packs something well.,-0.0005754811,-12.737094,agent,agent,12.7365185189
532,packs,jacket,well,This jacket packs something well.,-0.000403677,-13.206192,agent,agent,13.205788323
533,packs,bag,well,This bag packs something well.,-0.00038459513,-15.534278,agent,agent,15.53389340487
534,packs,duffle,well,This duffle packs something well.,-0.00076771673,-15.355656,agent,agent,15.35488828327
535,packs,food,well,This food packs something well.,-0.00042746708,-9.597038,agent,agent,9.59661053292
536,packs,suitcase,well,This suitcase packs something well.,-0.000391513,-15.541863,agent,agent,15.541471486999999
537,packs,tent,well,This tent packs something well.,-0.00048846815,-15.094129,agent,agent,15.093640531850001
538,packs,backpack,well,This backpack packs something well.,-0.00042794488,-15.955184,agent,agent,15.954756055119999
539,packs,mover,well,This mover packs something well.,-0.00055997365,-19.548174,agent,agent,19.54761402635
540,packs,traveller,well,This traveller packs something well.,-0.00067341333,-15.942545,agent,agent,15.94187158667
541,packs,clerk,well,This clerk packs something well.,-0.00046301002,-17.80258,agent,agent,17.80211698998
