noun,semantic role,gpt3-davinci,gpt3-babbage,text-davinci-001,bloom-1b1,bloom-3b,gpt2-x,bloom-560m,gpt3-ada,gpt3-curie,text-davinci-003,gpt2-medium,gpt2-xl,bloom-1b7,text-ada-001,gpt2-large,text-curie-001,text-babbage-001,bloom-7b1
illustrator,agent,1.63153349,-0.8030537999999999,5.3581785327,0.0,1.50048828125,2.0313201546669006,-0.24951171875,-2.46809665,1.8467712,15.9612656245,-0.3412408828735351,0.9130764007568356,-0.593505859375,-2.0205744,-0.461392343044281,2.6591442,-4.289548,0.328125
ingredient,patient,0.5877405200000001,-0.7216502,4.294126031,0.5859375,2.5478515625,2.099891781806946,-0.5,-1.1963138,0.4737454399999999,-5.891559285,-0.4827461242675783,1.0034732222557068,-0.25,2.90251682,-0.4003209471702578,-0.4968696999999999,-2.4114038000000004,0.5625
instrument,patient,0.37675075,-1.93059256,3.757254983,-0.21826171875,0.8125,0.2136077880859375,-1.750732421875,-2.4617165400000003,0.1582127599999999,0.79347083,-0.4018201231956482,0.5033254623413086,-0.5,-1.8614606,-1.0713138580322266,-2.13765717,-7.32544613,0.28125
item,patient,0.0010225999999999,-1.13692384,1.24394802,0.34375,1.7041015625,0.9551124572753908,-1.25048828125,-2.20126446,0.6204452599999999,-5.33937142,-0.415287435054779,0.6674814820289612,-0.0625,-1.3938029999999992,-0.475982666015625,-1.5369910999999998,-4.8665065300000006,0.375
jacket,patient,-0.0149230499999999,-1.6154823399999998,2.786631334,0.1875,1.781494140625,0.7053108215332031,-0.999755859375,-2.55073748,0.6841219999999999,-7.3652937705,0.0895805358886718,0.6487055420875549,-0.03125,-2.818042606,-0.4275494217872619,-1.97702423,-4.43935357,1.171630859375
janitor,agent,1.03490292,-0.6270342999999999,4.7739982595,0.796875,2.405517578125,1.0415428280830383,-0.75,-1.7304403,0.96612937,15.8245891625,0.05853271484375,1.2318105697631836,0.0625,2.04553024,-0.183873176574707,1.4560471500000003,-0.9311228,0.687255859375
jet,patient,0.06587143,-1.39690773,4.236546326,0.484375,2.296875,0.5394248962402342,-1.50048828125,-2.10826105,0.7208613700000001,7.2677535405,0.0244464874267578,0.8983622193336487,-0.562255859375,2.032827,-1.0288582146167755,-0.7102861,-6.354605994,0.171875
jeweler,agent,1.3791142399999998,-0.5562619,4.581582126,-0.5625,2.1568603515625,0.9374962449073792,-1.0,-2.48255625,0.5613785600000001,13.7043735696,-0.007904052734375,0.9693707823753356,-0.28125,-3.254350403,-0.2689685821533203,2.3022869,-4.3137451,0.874755859375
jewelry,patient,-0.0719553499999999,-1.4736014999999998,2.216253244,-0.57763671875,2.03076171875,0.3455581665039063,-2.00048828125,-3.19137075,0.96472942,-7.822578669,-0.1656741499900818,0.7322769761085508,-0.40625,-7.986025459559999,-0.5452814698219299,-0.4188689599999999,-5.589577027,0.82763671875
journalist,agent,1.09328397,-1.20018286,5.6816756307,0.6015625,2.2808837890625,2.7400626838207245,0.0,-1.7778329999999998,1.1515123000000005,16.11641613774,0.6524696350097656,0.7858361601829529,-0.31201171875,1.4895820000000004,0.0919914245605468,3.612335999999999,-4.4616346,0.781005859375
kite,patient,0.3333412,-2.3922367,4.055623199,0.375,2.3275146484375,0.7863092422485352,-2.2508544921875,-2.71758371,0.8105013,2.392109215,-0.3319263458251953,0.7559260725975037,-0.50048828125,-6.583159796,-1.100905358791351,-0.8161736399999999,-8.1426534938,0.797119140625
knob,patient,-0.2644565,-2.35778695,3.860715497,-0.140625,2.156982421875,0.4026374220848083,-2.250732421875,-2.20222564,1.1854782,-6.0489490176,-0.1767215728759765,0.6875953674316406,-0.40625,-0.5630988000000001,-0.8471880257129669,-1.0321030999999996,-6.13801654,0.53173828125
lady,agent,0.66244992,-1.8331565000000003,1.948954634,0.265625,2.2803955078125,1.0131101012229922,-0.75,-2.44383632,0.3570421699999999,8.453863987399998,0.6176709532737732,0.6689720153808594,-0.34375,-4.21376071,0.08815860748291,-1.43069476,-5.65527638,0.484375
lake,patient,-0.6685892,-2.2747427,2.36741573,-0.03125,1.656494140625,0.2235755324363707,-1.49951171875,-3.30605558,-0.2385636,-11.8821107672,0.0390396118164062,0.4324550628662109,-0.75,-7.468523075,-0.8982934951782227,-3.624365082,-2.9703512,0.0625
landscape,patient,0.11271977,-1.54246054,1.92318812,0.7890625,1.64111328125,0.806058943271637,-1.75048828125,-2.58461473,0.5193844,-7.3714527399,-0.0155887603759765,1.290789544582367,-0.46923828125,-6.358428883999999,-0.8211012482643127,-0.8274334999999999,-3.68991682,0.421875
letter,patient,-0.0460528399999999,-2.2522267,4.600284514,0.45263671875,2.281005859375,0.3660926818847655,-1.249755859375,-2.32078933,1.48705095,-0.8969919000000002,0.0835847854614257,0.96901136636734,-0.3125,-7.27008247,-0.180255889892578,1.6719561,-5.43536163,0.96875
line,patient,-0.1883658799999999,-1.95494946,2.462589216,0.53125,1.28125,0.3615093231201173,-1.5,-2.61015417,0.59109123,-5.071411134000001,-0.250988006591797,0.8541851341724396,-0.71875,-5.068487062,-0.3120803833007812,-0.2562208000000003,-5.43165321,0.59326171875
lotion,patient,0.26863307,-1.4595299000000002,3.498674753,0.09375,2.2646484375,1.0107307434082031,-1.750244140625,-2.74477938,1.09843452,-7.3342133435,-0.4212647080421448,0.5152692794799805,-0.125,-8.0496121931,-0.1222391128540039,-0.2889290599999999,-3.03556412,0.95263671875
lunchbox,patient,-0.2379188299999999,-2.2671995,2.27342359,-0.68798828125,1.15625,0.813545286655426,-1.7498779296875,-3.52266467,0.5667401000000001,-3.570312295,-0.4557189345359802,0.5028132796287537,-0.28125,-4.769061864,-0.9406261146068572,-1.60515409,-5.4966153040000005,1.109619140625
machine,agent,0.6757991300000001,-1.5130588,4.312772447,0.265625,1.40625,0.7378692626953125,-1.74951171875,-2.5993521,0.5546284,3.796392842,0.1141014099121092,1.0594672560691831,-0.21875,0.4695377999999999,-0.5476579666137695,-1.14356036,-6.839313879,0.28125
magazine,patient,0.2809315600000001,-1.27495566,4.581215481,0.1640625,1.515380859375,1.2754154801368711,-0.999755859375,-2.5034215100000003,1.21099652,-9.4239506179,0.1892738342285156,0.5023431777954102,-0.3125,-4.13818519,-0.3824911117553713,0.75277703,-7.080566153,0.57763671875
maid,agent,1.11982095,-0.5656603999999998,4.701412309999999,1.125,3.00048828125,1.3528235554695132,0.0,-2.6754037,0.4469071599999999,13.5528179794,0.45068359375,1.2162866592407229,0.3125,-2.91811847,0.1186008453369141,1.2604075,-0.9220822,0.578369140625
make,patient,1.28987927,-1.429055,2.55234253,0.17138671875,2.6708984375,0.2165126800537109,-1.250244140625,-2.51131721,1.08738705,11.12099439,0.0727577209472658,0.7124071717262268,-0.1875,-1.03186606,-0.5012074112892151,0.8170793000000001,-2.852814,0.34375
man,agent,0.8153331400000001,-1.5959664,2.73294406,0.51513671875,2.39111328125,0.7676287293434143,-1.00048828125,-1.9796228,0.54172536,15.55642302927,0.4525757431983948,0.9204387366771698,-0.09375,3.40859219,-0.4611168503761291,-2.5250567700000004,-3.67274463,0.328125
marble,patient,-0.4944766,-2.54512658,2.9775210600000004,-1.0,1.203125,0.1316361427307131,-2.4990234375,-2.9648418,0.55435377,-14.1237946338,-0.2530211806297302,0.3570146560668945,-0.96875,-7.751444589199999,-1.100209265947342,-0.5379441,-5.98129229,0.109375
mason,agent,1.60052979,-0.9670649,4.376756144000001,0.0,2.1881103515625,1.0911206007003786,-2.50048828125,-2.64676557,0.6724967599999999,14.6986915237,0.1240615844726561,1.20111945271492,-0.125,-2.863155102,-0.6736506819725037,-0.0450237999999998,-4.05267253,0.54736328125
material,patient,0.1733437,-0.9430027,3.098654835,0.34375,2.6103515625,1.279437959194183,-1.74951171875,-1.7557943000000005,0.49811934,-9.1143608896,0.1262426376342773,1.5990620255470276,-0.46923828125,-1.7329253,-0.1640577316284179,0.5523204000000002,-4.385674,0.26513671875
meat,patient,-0.5094032400000001,-2.04210282,2.590139344,-0.015625,2.0947265625,0.3409709930419924,-2.2503662109375,-2.5853662,0.5909557999999999,-3.677611685,-0.3264713287353515,0.7754907310009003,-0.375,-3.884052041,-0.9688292145729064,-2.16007144,-5.38591386,0.296875
mirror,patient,-0.14204923,-2.29459466,1.84297691,-0.515625,0.765625,0.1475257873535154,-1.9993896484375,-3.12069885,-0.3208942999999999,-7.0011578965,-0.3254966735839841,0.1786632537841797,-0.624755859375,-7.1097446758,-0.756986677646637,-0.97731364,-6.219354893,0.671875
model,patient,0.51528598,-1.2492686000000002,2.467274615,0.15673828125,1.202880859375,0.7320517301559448,-1.5,-2.2318571800000004,1.24913408,8.0583491955,-0.3887062072753906,0.5180521011352539,-0.4375,-4.944215675000001,-1.2117385864257812,3.3596405,-6.7718886000000005,0.328125
motorcycle,patient,0.1105159,-1.2869634,3.205475034,-0.125,1.140625,-0.2668013572692871,-1.249755859375,-2.77164831,1.31543346,5.1093140166,-0.4974555373191833,0.7046394348144531,-0.812255859375,-4.49985372,-0.9897956550121308,-0.8833656700000001,-6.82963449,0.515625
motorist,agent,0.77027317,-1.3334226,3.999858933,0.765625,1.953369140625,0.2766389846801761,-0.75048828125,-2.18553158,1.0124741,15.3953011215,-0.3248767852783203,1.1134777665138245,-0.28125,2.4067885,-0.5296897888183596,0.616214,-3.2912258,-0.34375
mountain,patient,-0.2449881,-2.18899335,1.72287559,-0.28125,1.70263671875,0.1749371886253357,-2.5006103515625,-2.95667248,0.3865165699999999,-6.972437455400001,-0.2930832505226135,0.6936645507812498,-0.843505859375,-2.883983666,-1.078803986310959,-2.467910944,-6.432167432,-0.28125
mover,agent,0.8345640700000001,-1.23801126,3.203191455,1.249755859375,1.42236328125,1.069241464138031,-0.999755859375,-1.97086516,0.7906017,14.5204022937,-0.2202014923095703,1.760533332824707,-1.09423828125,3.875605334,-0.167266845703125,1.4144905000000003,-2.8557445,-0.375
mushroom,patient,-0.7261972000000001,-2.27839916,2.582485075,-0.15625,1.28173828125,0.1434545516967773,-2.75042724609375,-3.04920483,0.5634773000000001,-12.0870417814,0.0740032196044921,0.7134265303611755,-1.21875,-5.1977758454,-1.0925235450267792,-0.0696831,-7.775685682,0.234375
musician,agent,1.05422165,-0.8383274,4.886856029,-0.328125,2.828125,1.47714364528656,-1.750732421875,-2.77928618,0.7488402000000001,16.9098437658,-0.2349185943603515,1.1830176711082458,-0.718994140625,-1.25858505,-0.5256748199462891,-0.4386519999999998,-4.5931938,1.000244140625
narrator,agent,1.75325196,-1.5558941,5.314707255,0.93701171875,1.640625,2.5206299424171448,-0.5,-2.7066030000000003,0.7693460999999999,13.1636677293,0.3069515228271483,1.098684310913086,-0.46875,1.1604583999999996,0.387526512145996,4.670961,-0.6684239999999999,0.78125
notetaker,agent,1.5800777,-1.7370989300000002,4.142553374,0.4375,1.6884765625,0.9239920973777772,-1.250244140625,-2.86799305,1.0296763000000002,12.2354080638,-0.3700766563415527,0.9838714301586152,-0.56298828125,-2.0831707,0.4702873229980469,4.4588292,-5.36831893,1.09375
novel,patient,0.4475485499999999,-1.36206423,4.82768394,0.828125,1.546875,0.4637527465820312,0.0,-2.2695045300000003,1.6377333,-8.451531433200001,0.1969470977783202,0.8728532493114471,-0.34375,-2.6679849,0.0449991226196289,1.5989044,-5.51322375,0.90625
novelist,agent,1.46699937,-0.9868489,6.096135363999999,0.93798828125,2.3447265625,2.757591307163238,-0.24951171875,-2.0660343,1.1128806,15.8483336348,1.008915901184082,1.1405582427978516,-0.34375,-0.4999225000000002,0.6975259780883789,2.031186,-2.857208,1.203125
orator,agent,1.1829972,-1.7102509999999995,6.063881915,0.046875,2.7806396484375,1.4684409499168396,-0.75048828125,-1.5818203999999998,0.7269439000000001,16.6100750238,0.0228395462036133,1.4556702971458435,0.0,0.7880915000000002,0.938650131225586,3.1716056,-4.1683097,0.296875
packaging,patient,0.5182747000000001,-1.67771236,3.28172596,-0.015625,1.937744140625,0.2793197631835937,-1.500244140625,-2.890552,1.37056542,-8.0995093883,-0.5606417059898376,0.7233476936817169,-0.5,-1.7547399000000006,-1.133265495300293,0.78741146,-5.824227280000001,0.45361328125
painter,agent,1.24319458,-1.34716877,4.218689319999999,0.43701171875,1.67138671875,1.053065538406372,-1.249755859375,-2.8073376,0.2721176,16.5784296958,-0.2316598892211914,0.6550664901733401,-0.34375,-2.846740993,-1.2070760130882263,-2.1397562,-5.05250748,0.46826171875
panel,patient,0.3060711,-2.20185765,3.66831031,-0.1875,0.75048828125,0.5431079864501953,-2.2490234375,-2.37794296,0.69146534,-6.9082790783000005,-0.3293526768684387,0.5833157896995544,-0.28125,-2.10929483,-0.911048859357834,0.1390685999999998,-6.340308500000001,0.593994140625
paper,patient,0.02239025,-1.54603617,3.933754258,-0.3125,1.31201171875,0.4317684173583984,-2.0,-2.93984213,1.0707015,-12.8247518563,-0.0049972534179687,1.044004499912262,-0.78125,-5.787889807,-0.8915519118309021,0.7840652000000001,-6.12262535,0.702880859375
passage,patient,0.3424299899999999,-1.83818535,3.16510931,0.96826171875,1.23388671875,0.3939915299415588,-1.5,-2.90838045,0.15325159,-7.5361707956,0.1376611590385437,0.9396457076072696,-0.687255859375,-4.19554627,-0.8340520858764648,-0.5057976000000002,-2.3584442,0.078125
pastry,patient,0.0855641999999999,-2.50517834,1.18253246,-0.046875,1.15625,0.397653579711914,-2.5006103515625,-3.3688133700000003,0.3786087,-12.3572026617,-0.1291828155517578,0.4364814758300783,-0.40625,-8.9735027325,-0.3937796950340271,-1.801964,-7.627946281,0.48486328125
patissier,agent,1.7027374199999998,-1.17600446,4.666891500999999,-0.21875,1.328369140625,0.8932152390480044,-2.0,-3.2313486,0.0750159499999999,15.0113603746,-0.0350246429443359,0.3261451721191406,-0.53125,-7.0940091375,-0.8872537612915037,0.0338783,-3.7816262,0.125
pattern,patient,0.1924057,-1.83042978,3.947464154,-0.171875,0.375,0.1626319885253906,-2.00048828125,-3.0941122,0.9963053,-9.2800076714,-0.2232737541198729,0.7531404197216034,-0.4375,-6.3757987075,-1.3728084862232208,1.552315,-7.029028200000001,0.328125
peddler,agent,0.96092588,-1.06736764,5.043743749,0.28125,2.3433837890625,1.4286690354347225,-1.500244140625,-2.2855415,0.54038806,16.2186810115,0.2988882064819336,1.3832521736621857,-0.625,2.16111447,0.5786933898925781,-1.8491173,-5.5068636,0.125
pepper,patient,-0.44200603,-1.56962404,2.5528787,0.45263671875,1.01513671875,-0.1020584106445312,-1.50048828125,-2.8479118800000003,0.8047141500000001,-10.5935913723,-0.3713341355323791,0.8177041709423065,-0.74951171875,-6.0934370714,-0.6443614363670349,-0.4910187299999999,-6.490926084,0.718505859375
person,agent,0.7093522,-1.1914272,2.14798329,0.359375,2.28125,1.2918644547462463,-0.5,-1.6870870999999998,0.6147118500000001,15.6284276322,0.7625699043273926,1.0908031165599823,-0.125,4.049955300000001,-0.4484691619873047,-1.198233,-1.5642316,0.453125
photographer,agent,1.50373354,-1.5103131000000003,4.2647926830000005,-0.078125,1.07763671875,2.0298351645469666,-1.24951171875,-3.14127103,0.37583,16.28535631123,0.1412725448608398,0.5994787216186526,-0.74951171875,-1.96717252,-0.8484334945678711,-0.6187746999999999,-5.20882941,0.53173828125
pianist,agent,1.0404828,-1.3872643000000002,6.9041916383,-0.46875,1.453369140625,1.2890944480895994,-1.999267578125,-3.06293067,0.94883137,14.2055684827,-0.2531890869140625,1.2168417274951937,-0.562255859375,-2.0041895000000003,-0.5582056045532227,0.8517667,-6.158884759999999,0.765869140625
piano,patient,0.10622686,-1.70966892,4.00362615,-1.015869140625,0.84375,0.3921027183532715,-2.5001220703125,-3.53179728,0.7464142,-9.9788777758,-0.409995973110199,0.7714128494262698,-0.40625,-4.8455716220000005,-1.085527420043945,0.3008097999999999,-6.819793444,0.765625
pie,patient,-0.1495172599999999,-1.93943597,1.9583922,0.03125,1.46826171875,0.0583925247192382,-1.75048828125,-3.49232591,0.51152794,-12.9750110184,-0.2298297882080077,0.2304611206054687,-0.59375,-10.2364574214,-0.7670231461524963,-1.25665085,-6.316010606,0.64013671875
pilot,agent,1.38892087,-1.2027101,6.5348987275,2.046875,2.79638671875,0.5518569946289058,-1.0,-2.35175414,0.98088457,18.882984148,-0.6613064408302307,0.8005952835083008,-0.562744140625,2.4854641,-0.3564339280128479,-1.7685831000000003,-3.807097,0.09375
pizza,patient,-0.77966683,-1.5448505,1.36796677,-0.390625,1.437255859375,0.3097667694091797,-2.000732421875,-3.12888996,0.3935278,-3.4020479926,-0.3038941025733948,0.5513343214988708,-0.531494140625,-6.9977015457,-0.8286591172218323,-1.7910939600000002,-5.53264433,0.593994140625
plane,patient,0.25635511,-1.4571456,3.529711257,1.234130859375,2.20263671875,0.7868289947509766,-1.49951171875,-2.50829593,0.70137583,11.0610840756,-0.4249171614646911,0.6204529404640198,-0.62451171875,-0.9212855599999998,-1.0876769423484802,-2.1117019,-5.895188259,-0.015625
poem,patient,0.7557902000000001,-2.0561149800000003,3.993967315,-0.09375,1.78076171875,0.7651844024658205,-1.50048828125,-3.60056861,1.031721,-1.5482434,0.0312423706054687,1.067913055419922,-0.34375,-8.1661994,-0.1223793029785156,2.3880844,-5.848357565,0.953369140625
poet,agent,1.16574015,-1.4572256,3.631579599,0.36767578125,2.0146484375,1.2498369812965393,-1.499755859375,-2.9168614,0.8491782999999999,16.7418534292,0.3105283379554751,1.1749286949634552,-0.40625,-1.5154904,0.3705130219459533,1.1892777,-4.971414599999999,0.609375
portraitist,agent,1.37125392,-1.56355486,4.727137442,0.03125,1.797119140625,1.564357876777649,-1.000244140625,-2.55560865,0.1050091,12.3124906875,0.1250184774398803,0.5751486420631409,-0.4375,-2.69577602,-0.6985511779785156,-0.7761612999999999,-5.631435799999999,0.265625
pot,patient,-0.0672837,-1.4841862000000003,3.1033131,-0.421875,0.5625,0.0161647796630859,-1.7501220703125,-3.1665437900000004,0.6497172000000001,-10.41175325,-0.4690894484519956,0.7466659545898438,-0.625,-4.928327328,-0.8667106330394747,-1.5493164,-5.894198904,-0.1875
potato,patient,-0.7879181500000001,-2.38302227,1.7117669599999998,-0.296875,0.140625,0.2514247298240661,-2.49951171875,-3.20765572,0.0130405999999999,-15.7025522615,-0.1883926391601562,0.4262303709983825,-0.75,-5.997999661,-0.9939136505126956,-1.52906,-7.47411295,0.078125
potter,agent,1.30423538,-1.53228007,3.336183618,-0.34375,0.828369140625,0.5802783966064453,-1.7503662109375,-3.17760962,0.749115,15.6628614217,-0.0476284027099609,1.0791730880737305,-0.59375,-2.926071276,-0.5367612838745117,0.1924846000000002,-4.8808401,0.234375
product,patient,0.479248,-0.3925531,4.6292938305,0.5,2.73388671875,1.597244381904602,-0.9990234375,-2.01088237,0.8741837499999999,-0.79697818,0.2128906846046445,1.2421140670776367,-0.125,-2.2414444,0.5088720917701721,0.1026532,-4.8846375,0.20361328125
professor,agent,1.30934898,-1.55093387,7.125169799,-0.3828125,2.15576171875,1.1007937192916868,-1.0,-1.51194386,1.0164928,16.8580398844,0.1890744566917419,1.1216086745262146,-0.40673828125,4.64498612,-0.095039367675781,3.0392971,-4.0002683,0.359375
proposal,patient,0.74775517,-1.86375048,5.427806091,0.0703125,2.56201171875,0.6630191206932068,-0.25,-2.60940541,0.6215115000000001,6.9779207343,0.0216865539550781,0.4237585067749021,-0.28125,-7.8921179756,0.0007266998291014,2.1004868,-4.97884846,0.54638671875
pumpkin,patient,-0.2239493999999999,-2.96200828,0.63744592,-0.92236328125,-0.43798828125,-0.1162092685699464,-2.2508544921875,-3.690914844,-0.1397094299999999,-14.8436714311,-0.1829071044921876,0.3004522323608399,-0.81201171875,-10.1663960165,-1.0322923958301542,-4.099999942,-8.208738843,-0.28125
quilt,patient,-0.3168873999999999,-2.67701232,1.87305648,-0.390625,0.5625,0.4460468292236328,-1.9998779296875,-3.1946181,0.36112787,-13.5436086258,-0.1160297393798828,0.6087769865989685,-0.28125,-7.424883368800001,-0.3592872619628907,-3.125522,-8.6276042,0.593505859375
racer,agent,0.7158839800000001,-1.1857911,3.2955578400000003,-0.015625,2.59375,1.0907859206199646,-1.499755859375,-2.77165863,1.4471854,18.8532505679,-0.3741254806518554,0.9702186584472656,-0.71875,-3.792962874,-0.6053152084350586,-0.7821008,-6.924905952,0.65576171875
report,patient,0.4926757500000001,-2.1119615,5.3297991926,0.23388671875,2.04638671875,0.9198112487792972,-0.75048828125,-1.6742438300000002,0.8557128700000001,-0.9915327,0.0272557735443114,0.6957759857177734,-0.1875,-2.65958392,0.3018130660057068,3.01137408,-3.4619614000000003,0.74951171875
roadtripper,agent,0.4361739000000001,-0.8907233999999999,1.4107913200000002,0.85888671875,2.0155029296875,0.9069385528564452,-0.999755859375,-2.5752277,0.66952516,14.327414043,-0.1990361213684082,1.1048994660377502,-0.375,-1.95613661,-0.3456068634986877,0.6599655000000001,-3.6903317,0.59326171875
routine,patient,0.59208175,-2.1318597,2.866313704,0.3212890625,1.03076171875,0.5795974731445312,-1.75,-2.22584343,0.5510102000000001,-3.72061633,-0.1793785095214844,0.6634292602539062,-1.24951171875,-3.31889057,-0.6274499297142029,-0.0633946,-4.3311150000000005,0.3125
salesman,agent,1.40618648,-0.4527329,8.621058533000001,1.8212890625,3.34332275390625,2.552651882171631,0.50048828125,-0.8524856000000001,1.2559851,18.1265429059,0.8223628401756287,1.4343280792236328,0.875244140625,4.283759610000001,0.8714867234230042,2.5633644,-3.75251748,0.51611328125
saleswoman,agent,1.6939277700000002,-0.2257792,7.376411377699999,1.61669921875,3.21795654296875,1.927288174629212,0.5,-0.9787444,1.05632024,15.9423710876,0.7821474075317383,1.2370147705078125,0.96875,-1.06895834,0.4706773161888122,3.3791246,-3.5748002000000003,0.890380859375
salmon,patient,-0.4068999599999999,-2.117178,2.323022315,-0.265625,1.20361328125,0.1805810928344726,-2.25048828125,-2.946789696,0.95989795,-2.381627435,-0.0924110412597656,0.2438993453979492,-0.624755859375,-10.79404055614,-0.7552709579467773,-1.86261267,-5.489298496,0.515625
scene,patient,0.55882744,-1.63792036,4.015559672,0.8359375,1.75048828125,0.31524658203125,-1.00048828125,-2.34767343,0.75955956,-8.45937914,-0.3598785400390625,0.5412988662719727,0.28125,-3.82038013,-1.2996769547462463,0.4823282999999998,-2.84817144,0.421875
screw,patient,0.3457795,-1.66248224,4.545847222,-0.15625,1.8427734375,0.7459335923194885,-1.7498779296875,-1.85713197,1.30786507,2.088367306,-0.3869000077247617,0.2830743789672851,-0.78125,5.3646857,-1.0552978515625,0.2707108,-6.907511266,0.640625
scribe,agent,1.58323952,-1.3622436,3.804912716,0.140625,1.781005859375,0.7555665373802187,-1.25,-1.2428264000000002,0.5099373,13.3114220911,0.2250876426696777,1.1309060752391813,-0.25,0.98383624,0.6951246261596682,0.6690541000000003,-3.7025204,1.000244140625
script,patient,0.31122604,-2.12848192,3.618564306,-0.046875,1.546875,1.090202212333679,-0.50048828125,-2.29808235,1.08437536,-4.215491721,0.2749910950660705,0.6750078797340393,-0.3125,-4.272676208,0.0567665100097655,3.7905060000000006,-5.7801563,0.48388671875
sculptor,agent,1.56723019,-1.4719365,5.8723916373,-0.44482421875,1.484619140625,0.8385305404663085,-2.2493896484375,-2.26790046,0.1082935999999999,14.8180614511,-0.6278542876243591,0.639155387878418,-0.56201171875,0.47542375,-0.8349428176879883,-1.5071354,-6.36369824,0.453125
seamster,agent,1.74465535,-1.4714481399999997,2.57412618,0.03076171875,1.656494140625,1.3189773559570312,-1.000244140625,-1.95074843,0.81893166,14.9393004335,-0.1372642517089844,0.7761049270629883,-0.125,-2.995202886,0.3414477705955505,0.2222900999999999,-4.2521162,0.90625
seamstress,agent,1.80485306,-1.55317296,3.69907836,0.0859375,1.858642578125,1.7153807878494265,-1.250244140625,-2.2832204000000003,0.87304304,13.4316541687,-0.1019535064697265,0.7706384658813477,-0.28125,-2.97046638,-0.3166123032569885,1.0097465,-6.0015234,1.14111328125
section,patient,0.2925530500000001,-2.039502,2.892618967,0.3359375,1.703857421875,0.3127003312110901,-1.75048828125,-2.03286832,0.5907211000000001,-4.664336130000001,0.1352651119232176,0.2316837310791014,0.3125,-2.9891475830000003,-1.0157375633716583,-0.0377285,-4.586348299999999,0.484375
shirt,patient,-0.01993283,-1.67341808,2.41277723,-0.078125,1.42236328125,0.7159900665283203,-1.750732421875,-2.77845057,0.96714775,-10.3521648497,0.0436649322509765,0.5490083694458008,-0.09375,-4.9373264524,-0.430849075317383,-1.4318353,-5.134581283,1.328125
shopkeeper,agent,1.47541819,-0.96348083,6.0442261636,0.48486328125,2.5313720703125,1.5823462009429932,-1.0,-2.5364911,0.68083565,15.2036133634,0.3985004425048826,1.1109161376953125,0.0625,-1.66423215,0.2667455077171325,1.0075665000000005,-4.86314926,-0.0625
sideburn,patient,0.3380231499999999,-2.24077976,2.350885926,-0.140625,0.921875,0.0674419999122619,-2.49951171875,-2.54903302,0.4012775999999999,-3.32957798,-0.6682901382446289,0.6173563599586487,-1.0625,-7.1865133428000005,-1.1804247200489044,-2.49592968,-8.258806724,1.468505859375
silk,patient,0.24612039,-1.7564917400000002,4.758851084,-0.53173828125,0.79638671875,0.5673361420631409,-1.75,-2.77172339,1.0299168,-11.8119210476,0.1091728210449219,0.8926305770874023,-0.4375,-6.4320315438,-0.3319635391235351,1.1375293000000002,-5.016859645,0.546875
silverware,patient,0.1563263999999999,-2.0442657200000003,3.018445062,-0.64111328125,0.968505859375,0.7671204209327698,-1.99951171875,-3.68492511,0.58069215,-6.6269977445,-0.2906837463378906,0.9813862144947052,-0.593505859375,-6.0229313345,-0.933904618024826,-3.285841718,-5.799294073,0.67236328125
singer,agent,0.99664745,-1.01608946,5.6437639805,0.265625,2.766357421875,2.003342509269714,-1.0,-2.6114462,1.31310833,17.187747139699997,-0.0136642456054686,1.232838660478592,-0.125,-2.1064156,0.0359668731689453,1.5370436,-3.5389802999999995,1.26611328125
snack,patient,0.0562593599999999,-1.81698508,2.4626794,0.109375,2.015380859375,0.761585235595703,-2.25,-2.6786619,0.2505417999999999,-4.58323,-0.1704921722412109,0.868678092956543,-0.40625,-6.5423482004,-0.5982170104980469,-2.2728057,-6.859823878,0.796875
soloist,agent,1.24304075,-1.3950872999999997,7.664664908,0.328125,1.9375,1.2445868253707886,-1.500244140625,-1.97186657,1.5194739999999998,12.5861719155,0.0594740509986877,1.4255533814430237,-0.4375,-1.1793996,0.0017967224121093,1.8817987,-2.0562003000000004,1.171630859375
sonata,patient,0.83555443,-1.9076775,5.7257191814,-0.09375,1.8740234375,0.062774658203125,-1.99951171875,-3.12945347,0.4399185000000001,-6.6000695524,-0.305183470249176,0.3625355362892151,-0.59423828125,-4.149198167,-0.4760913848876951,0.2444218,-6.0726843,1.125
song,patient,0.4997642999999999,-1.6389198,5.399982935,0.015625,2.5947265625,1.047954559326172,-1.5,-3.41028873,0.5805836000000001,1.26619053,-0.3858775496482849,0.6768847107887268,-0.3125,-7.6435897,-0.4503192901611328,0.9934784999999996,-6.390790194,1.609375
steak,patient,-0.8343009800000001,-2.55602673,2.5666065,-0.453125,1.9835205078125,0.3857803344726562,-1.999267578125,-2.84323286,0.6588840599999999,-2.118500616,-0.2921047210693359,0.7486171722412109,-0.40625,-6.436307031499999,-0.797175407409668,-2.29508206,-5.60067272,0.328125
stone,patient,-0.70800603,-2.6286218,2.0866692600000003,-0.484375,0.93798828125,-0.1326770782470701,-2.250244140625,-2.78087029,0.19003689,-11.3691783327,-0.2859096527099607,0.9928636252880096,-0.937744140625,-4.797371424,-0.8066110610961912,-1.75145909,-7.0727687050000005,0.359375
