id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
274,paints,person,terribly,This person paints something terribly.,-5.960138,-0.69496703,agent,patient,-5.26517097
275,paints,illustrator,terribly,This illustrator paints something terribly.,-3.7407434,-0.0685403,agent,patient,-3.6722031
276,paints,portraitist,terribly,This portraitist paints something terribly.,-5.158125,-0.022935111,agent,patient,-5.135189889
277,paints,wall,well,This wall paints something well.,-7.722917,-0.0043562977,agent,patient,-7.7185607023
278,paints,fabric,well,This fabric paints something well.,-10.884025,-0.0017483165,agent,patient,-10.882276683499999
279,paints,glass,well,This glass paints something well.,-9.661935,-0.0041423603,agent,patient,-9.6577926397
280,paints,canvas,well,This canvas paints something well.,-9.818867,-0.00228925,agent,patient,-9.816577749999999
281,paints,wood,well,This wood paints something well.,-7.860475,-0.0045439317,agent,patient,-7.8559310683
282,paints,surface,well,This surface paints something well.,-7.488539,-0.0035745222,agent,patient,-7.4849644778
283,paints,panel,well,This panel paints something well.,-7.703977,-0.0066921455,agent,patient,-7.6972848545
284,paints,painter,well,This painter paints something well.,-7.333475,-0.01692631,agent,patient,-7.31654869
285,paints,artist,well,This artist paints something well.,-2.5813074,-0.117657,agent,patient,-2.4636504
286,paints,person,well,This person paints something well.,-5.649342,-0.4241103,agent,patient,-5.2252317
287,paints,illustrator,well,This illustrator paints something well.,-3.231289,-0.060353484,agent,patient,-3.1709355159999997
288,paints,portraitist,well,This portraitist paints something well.,-5.3296723,-0.012861984,agent,patient,-5.316810316000001
289,paints,wall,beautifully,This wall paints something beautifully.,-8.364407,-0.004448135,agent,patient,-8.359958865
290,paints,fabric,beautifully,This fabric paints something beautifully.,-10.105973,-0.003555738,agent,patient,-10.102417262000001
291,paints,glass,beautifully,This glass paints something beautifully.,-9.368506,-0.0042608753,agent,patient,-9.3642451247
292,paints,canvas,beautifully,This canvas paints something beautifully.,-9.777069,-0.0020982134,agent,patient,-9.774970786599999
293,paints,wood,beautifully,This wood paints something beautifully.,-7.4642997,-0.0057394216,agent,patient,-7.458560278399999
294,paints,surface,beautifully,This surface paints something beautifully.,-7.741953,-0.002632104,agent,patient,-7.739320896
295,paints,panel,beautifully,This panel paints something beautifully.,-7.878672,-0.008736296,agent,patient,-7.8699357039999995
296,paints,painter,beautifully,This painter paints something beautifully.,-8.337988,-0.008745557,agent,patient,-8.329242443
297,paints,artist,beautifully,This artist paints something beautifully.,-3.1855893,-0.13755281,agent,patient,-3.0480364900000003
298,paints,person,beautifully,This person paints something beautifully.,-6.4144316,-1.054616,agent,patient,-5.3598156
299,paints,illustrator,beautifully,This illustrator paints something beautifully.,-4.1098313,-0.04370274,agent,patient,-4.06612856
300,paints,portraitist,beautifully,This portraitist paints something beautifully.,-6.173399,-0.010017535,agent,patient,-6.163381465
301,writes,section,quickly,This section writes something quickly.,-5.141635,-0.022876503,agent,patient,-5.118758497
302,writes,passage,quickly,This passage writes something quickly.,-5.458648,-0.007847285,agent,patient,-5.450800715
303,writes,proposal,quickly,This proposal writes something quickly.,-4.0984087,-0.0523851,agent,patient,-4.0460236
304,writes,code,quickly,This code writes something quickly.,-5.7847524,-0.14643258,agent,patient,-5.63831982
305,writes,essay,quickly,This essay writes something quickly.,-5.8999295,-0.009122329,agent,patient,-5.890807171
306,writes,student,quickly,This student writes something quickly.,-7.787752,-3.4213803,agent,patient,-4.3663717
307,writes,person,quickly,This person writes something quickly.,-4.047724,-2.1348965,agent,patient,-1.9128274999999997
308,writes,notetaker,quickly,This notetaker writes something quickly.,-6.301017,-0.30540136,agent,patient,-5.99561564
309,writes,journalist,quickly,This journalist writes something quickly.,-5.5426416,-0.5390409,agent,patient,-5.0036007
310,writes,scribe,quickly,This scribe writes something quickly.,-4.563251,-0.04279865,agent,patient,-4.52045235
311,writes,doctor,quickly,This doctor writes something quickly.,-8.532095,-4.194032,agent,patient,-4.338063
312,writes,professor,quickly,This professor writes something quickly.,-13.372634,-12.67097,agent,patient,-0.7016639999999992
313,writes,essayist,quickly,This essayist writes something quickly.,-3.2161946,-0.116911575,agent,patient,-3.099283025
314,writes,blogger,quickly,This blogger writes something quickly.,-6.0138955,-0.048172742,agent,patient,-5.965722758
315,writes,poet,quickly,This poet writes something quickly.,-9.109244,-0.01474496,agent,patient,-9.09449904
316,writes,novelist,quickly,This novelist writes something quickly.,-3.9687626,-0.70209646,agent,patient,-3.26666614
317,writes,author,quickly,This author writes something quickly.,-1.2391342,-1.2885545,agent,agent,0.04942029999999997
318,writes,section,easily,This section writes something easily.,-3.1464942,-0.1225169,agent,patient,-3.0239773
319,writes,passage,easily,This passage writes something easily.,-5.0219946,-0.0099268695,agent,patient,-5.0120677305
320,writes,proposal,easily,This proposal writes something easily.,-3.251007,-0.064621,agent,patient,-3.186386
321,writes,code,easily,This code writes something easily.,-5.068343,-0.075414546,agent,patient,-4.992928453999999
322,writes,essay,easily,This essay writes something easily.,-5.118177,-0.013445753,agent,patient,-5.104731247
323,writes,student,easily,This student writes something easily.,-6.1559906,-1.8323265,agent,patient,-4.3236641
324,writes,person,easily,This person writes something easily.,-2.9332547,-1.2385565,agent,patient,-1.6946982
325,writes,notetaker,easily,This notetaker writes something easily.,-6.917508,-0.30860248,agent,patient,-6.6089055199999995
326,writes,journalist,easily,This journalist writes something easily.,-5.3798776,-0.42327464,agent,patient,-4.956602960000001
327,writes,scribe,easily,This scribe writes something easily.,-4.310088,-0.050176267,agent,patient,-4.259911733
328,writes,doctor,easily,This doctor writes something easily.,-8.024003,-3.8755357,agent,patient,-4.1484673
329,writes,professor,easily,This professor writes something easily.,-12.869037,-11.879758,agent,patient,-0.9892789999999998
330,writes,essayist,easily,This essayist writes something easily.,-2.6316774,-0.15680201,agent,patient,-2.4748753900000002
331,writes,blogger,easily,This blogger writes something easily.,-6.2908216,-0.025720408,agent,patient,-6.265101192
332,writes,poet,easily,This poet writes something easily.,-8.733122,-0.007918838,agent,patient,-8.725203162
333,writes,novelist,easily,This novelist writes something easily.,-3.8551168,-0.43027532,agent,patient,-3.4248414799999995
334,writes,author,easily,This author writes something easily.,-0.62715673,-1.1400676,agent,agent,0.51291087
335,performs,routine,easily,This routine performs something easily.,-0.5794807,-1.4653975,agent,agent,0.8859168
336,performs,song,easily,This song performs something easily.,-9.1303425,-0.06053033,agent,patient,-9.069812169999999
337,performs,choreography,easily,This choreography performs something easily.,-0.46258962,-1.366961,agent,agent,0.9043713800000002
338,performs,sonata,easily,This sonata performs something easily.,-4.1307707,-0.02149405,agent,patient,-4.10927665
339,performs,concerto,easily,This concerto performs something easily.,-2.8722694,-0.08684819,agent,patient,-2.78542121
340,performs,scene,easily,This scene performs something easily.,-0.7614638,-0.86912125,agent,agent,0.10765744999999993
341,performs,musician,easily,This musician performs something easily.,-6.258046,-0.032660417,agent,patient,-6.2253855830000004
342,performs,person,easily,This person performs something easily.,-1.8969582,-2.2903507,agent,agent,0.3933924999999998
343,performs,actor,easily,This actor performs something easily.,-0.08998841,-4.143801,agent,agent,4.05381259
344,performs,comedian,easily,This comedian performs something easily.,-3.8016348,-1.6829625,agent,patient,-2.1186723
345,performs,dancer,easily,This dancer performs something easily.,-7.3895717,-0.004444122,agent,patient,-7.3851275780000005
346,performs,singer,easily,This singer performs something easily.,-8.716708,-0.003702661,agent,patient,-8.713005339
347,performs,soloist,easily,This soloist performs something easily.,-5.132472,-0.013737041,agent,patient,-5.118734959
348,photographs,building,nicely,This building photographs something nicely.,-5.839818,-2.2485633,agent,patient,-3.5912547000000004
349,photographs,animal,nicely,This animal photographs something nicely.,-10.602818,-0.0028259924,agent,patient,-10.5999920076
350,photographs,landscape,nicely,This landscape photographs something nicely.,-6.782008,-0.026183356,agent,patient,-6.7558246440000005
351,photographs,lake,nicely,This lake photographs something nicely.,-6.9623933,-0.003157972,agent,patient,-6.959235327999999
352,photographs,mountain,nicely,This mountain photographs something nicely.,-7.6007485,-0.00537854,agent,patient,-7.59536996
353,photographs,model,nicely,This model photographs something nicely.,-7.215243,-0.061508987,agent,patient,-7.153734013
354,photographs,view,nicely,This view photographs something nicely.,-7.2315183,-0.012529307,agent,patient,-7.218988993
355,photographs,photographer,nicely,This photographer photographs something nicely.,-3.279272,-0.18427362,agent,patient,-3.0949983800000003
356,photographs,cameraman,nicely,This cameraman photographs something nicely.,-1.632258,-0.39970458,agent,patient,-1.23255342
357,photographs,building,beautifully,This building photographs something beautifully.,-5.567502,-2.2636442,agent,patient,-3.3038578000000003
358,photographs,animal,beautifully,This animal photographs something beautifully.,-9.7864485,-0.006612103,agent,patient,-9.779836397
359,photographs,landscape,beautifully,This landscape photographs something beautifully.,-5.6270256,-0.065066576,agent,patient,-5.561959023999999
360,photographs,lake,beautifully,This lake photographs something beautifully.,-7.803379,-0.0020417103,agent,patient,-7.801337289699999
361,photographs,mountain,beautifully,This mountain photographs something beautifully.,-8.155857,-0.004320557,agent,patient,-8.151536443
362,photographs,model,beautifully,This model photographs something beautifully.,-7.406058,-0.06282328,agent,patient,-7.34323472
363,photographs,view,beautifully,This view photographs something beautifully.,-7.667939,-0.017778045,agent,patient,-7.650160955
364,photographs,photographer,beautifully,This photographer photographs something beautifully.,-4.217364,-0.09901001,agent,patient,-4.11835399
365,photographs,cameraman,beautifully,This cameraman photographs something beautifully.,-2.2295449,-0.20226322,agent,patient,-2.02728168
366,plays,cello,nicely,This cello plays something nicely.,-11.979442,-0.0022882936,agent,patient,-11.977153706400001
367,plays,piano,nicely,This piano plays something nicely.,-9.880115,-0.0013491197,agent,patient,-9.8787658803
368,plays,violin,nicely,This violin plays something nicely.,-10.48559,-0.0014037351,agent,patient,-10.4841862649
369,plays,instrument,nicely,This instrument plays something nicely.,-13.281788,-0.0012312467,agent,patient,-13.2805567533
370,plays,flute,nicely,This flute plays something nicely.,-11.512587,-0.0032481435,agent,patient,-11.5093388565
371,plays,clarinet,nicely,This clarinet plays something nicely.,-9.710335,-0.0013851724,agent,patient,-9.708949827600001
372,plays,musician,nicely,This musician plays something nicely.,-9.046267,-0.0143549945,agent,patient,-9.0319120055
373,plays,violinist,nicely,This violinist plays something nicely.,-8.061994,-0.013030387,agent,patient,-8.048963613
374,plays,cellist,nicely,This cellist plays something nicely.,-8.648663,-0.01925314,agent,patient,-8.62940986
375,plays,pianist,nicely,This pianist plays something nicely.,-7.6967783,-0.0063382396,agent,patient,-7.6904400604
376,plays,drummer,nicely,This drummer plays something nicely.,-5.8015466,-0.030171722,agent,patient,-5.771374878
377,plays,flutist,nicely,This flutist plays something nicely.,-9.971356,-0.0048589325,agent,patient,-9.9664970675
378,plays,clarinetist,nicely,This clarinetist plays something nicely.,-6.148884,-0.01980867,agent,patient,-6.12907533
379,plays,cello,beautifully,This cello plays something beautifully.,-12.285806,-0.0019774465,agent,patient,-12.2838285535
380,plays,piano,beautifully,This piano plays something beautifully.,-10.36026,-0.0011335014,agent,patient,-10.3591264986
381,plays,violin,beautifully,This violin plays something beautifully.,-10.570678,-0.0013461339,agent,patient,-10.569331866099999
382,plays,instrument,beautifully,This instrument plays something beautifully.,-13.449025,-0.0013398111,agent,patient,-13.447685188900001
383,plays,flute,beautifully,This flute plays something beautifully.,-11.514172,-0.0036622803,agent,patient,-11.5105097197
384,plays,clarinet,beautifully,This clarinet plays something beautifully.,-10.542651,-0.0012731435,agent,patient,-10.541377856499999
385,plays,musician,beautifully,This musician plays something beautifully.,-8.602481,-0.016179062,agent,patient,-8.586301937999998
386,plays,violinist,beautifully,This violinist plays something beautifully.,-6.9595394,-0.03355007,agent,patient,-6.925989329999999
387,plays,cellist,beautifully,This cellist plays something beautifully.,-7.552181,-0.04245263,agent,patient,-7.50972837
388,plays,pianist,beautifully,This pianist plays something beautifully.,-6.8090444,-0.010970851,agent,patient,-6.798073549000001
389,plays,drummer,beautifully,This drummer plays something beautifully.,-5.354401,-0.027630463,agent,patient,-5.326770537
390,plays,flutist,beautifully,This flutist plays something beautifully.,-9.967486,-0.004248845,agent,patient,-9.963237155
391,plays,clarinetist,beautifully,This clarinetist plays something beautifully.,-5.7203145,-0.030461894,agent,patient,-5.689852606
392,cuts,meat,nicely,This meat cuts something nicely.,-11.223348,-0.0010075964,agent,patient,-11.2223404036
393,cuts,cardboard,nicely,This cardboard cuts something nicely.,-9.227274,-0.0027031654,agent,patient,-9.2245708346
394,cuts,packaging,nicely,This packaging cuts something nicely.,-6.4315133,-0.014186974,agent,patient,-6.4173263259999995
395,cuts,board,nicely,This board cuts something nicely.,-5.6340084,-0.16293055,agent,patient,-5.47107785
396,cuts,paper,nicely,This paper cuts something nicely.,-6.5917983,-0.008841344,agent,patient,-6.582956955999999
397,cuts,fabric,nicely,This fabric cuts something nicely.,-8.610361,-0.0052344864,agent,patient,-8.6051265136
398,cuts,hairdresser,nicely,This hairdresser cuts something nicely.,-0.37187886,-1.3169358,agent,agent,0.94505694
399,cuts,barber,nicely,This barber cuts something nicely.,-6.12734,-0.01327758,agent,patient,-6.114062420000001
400,cuts,butcher,nicely,This butcher cuts something nicely.,-4.0524898,-0.15235482,agent,patient,-3.90013498
401,cuts,chef,nicely,This chef cuts something nicely.,-4.279446,-0.30846468,agent,patient,-3.97098132
402,cuts,meat,roughly,This meat cuts something roughly.,-7.5016484,-0.006050478,agent,patient,-7.495597922
403,cuts,cardboard,roughly,This cardboard cuts something roughly.,-6.776594,-0.036330678,agent,patient,-6.740263322000001
404,cuts,packaging,roughly,This packaging cuts something roughly.,-3.263097,-0.5115992,agent,patient,-2.7514978
405,cuts,board,roughly,This board cuts something roughly.,-3.0654263,-1.6831945,agent,patient,-1.3822318
406,cuts,paper,roughly,This paper cuts something roughly.,-1.77146,-0.512073,agent,patient,-1.259387
407,cuts,fabric,roughly,This fabric cuts something roughly.,-3.8192213,-0.09833539,agent,patient,-3.7208859100000002
408,cuts,hairdresser,roughly,This hairdresser cuts something roughly.,-0.024928192,-5.146247,agent,agent,5.121318808
409,cuts,barber,roughly,This barber cuts something roughly.,-0.727705,-1.5611944,agent,agent,0.8334893999999999
410,cuts,butcher,roughly,This butcher cuts something roughly.,-2.075986,-3.1930196,agent,agent,1.1170336
411,cuts,chef,roughly,This chef cuts something roughly.,-2.8668864,-3.1165125,agent,agent,0.24962609999999996
412,cuts,meat,cleanly,This meat cuts something cleanly.,-11.007969,-0.0015723101,agent,patient,-11.006396689899999
413,cuts,cardboard,cleanly,This cardboard cuts something cleanly.,-7.4342318,-0.018916383,agent,patient,-7.415315417
414,cuts,packaging,cleanly,This packaging cuts something cleanly.,-3.8779812,-0.51447517,agent,patient,-3.36350603
415,cuts,board,cleanly,This board cuts something cleanly.,-4.839265,-1.8126353,agent,patient,-3.0266297
416,cuts,paper,cleanly,This paper cuts something cleanly.,-4.189071,-0.091712534,agent,patient,-4.097358466
417,cuts,fabric,cleanly,This fabric cuts something cleanly.,-6.9155235,-0.1037245,agent,patient,-6.811799
418,cuts,hairdresser,cleanly,This hairdresser cuts something cleanly.,-0.083033055,-2.9880106,agent,agent,2.904977545
419,cuts,barber,cleanly,This barber cuts something cleanly.,-2.1263766,-0.19990303,agent,patient,-1.92647357
420,cuts,butcher,cleanly,This butcher cuts something cleanly.,-2.9959395,-0.3756072,agent,patient,-2.6203323
421,cuts,chef,cleanly,This chef cuts something cleanly.,-3.0361986,-1.1915683,agent,patient,-1.8446303000000002
422,cuts,meat,effortlessly,This meat cuts something effortlessly.,-10.299855,-0.0014135223,agent,patient,-10.2984414777
423,cuts,cardboard,effortlessly,This cardboard cuts something effortlessly.,-8.878111,-0.003821065,agent,patient,-8.874289935
424,cuts,packaging,effortlessly,This packaging cuts something effortlessly.,-3.76538,-0.10049449,agent,patient,-3.66488551
425,cuts,board,effortlessly,This board cuts something effortlessly.,-3.332344,-0.8696977,agent,patient,-2.4626463
426,cuts,paper,effortlessly,This paper cuts something effortlessly.,-4.154549,-0.05337813,agent,patient,-4.101170870000001
427,cuts,fabric,effortlessly,This fabric cuts something effortlessly.,-4.4589562,-0.04123594,agent,patient,-4.41772026
428,cuts,hairdresser,effortlessly,This hairdresser cuts something effortlessly.,-0.07949161,-3.055169,agent,agent,2.97567739
429,cuts,barber,effortlessly,This barber cuts something effortlessly.,-1.9933192,-0.20868479,agent,patient,-1.78463441
430,cuts,butcher,effortlessly,This butcher cuts something effortlessly.,-0.83013356,-1.8547192,agent,agent,1.0245856399999997
431,cuts,chef,effortlessly,This chef cuts something effortlessly.,-1.0375699,-2.0063875,agent,agent,0.9688176000000002
432,cleans,jewelry,easily,This jewelry cleans something easily.,-2.9483147,-0.268405,agent,patient,-2.6799097
433,cleans,window,easily,This window cleans something easily.,-1.1261765,-0.52729577,agent,patient,-0.5988807299999999
434,cleans,countertop,easily,This countertop cleans something easily.,-3.793807,-0.030887568,agent,patient,-3.7629194320000003
435,cleans,floor,easily,This floor cleans something easily.,-1.1211925,-0.4841409,agent,patient,-0.6370516
436,cleans,surface,easily,This surface cleans something easily.,-3.984617,-0.03073771,agent,patient,-3.95387929
437,cleans,carpet,easily,This carpet cleans something easily.,-2.0614457,-0.16574235,agent,patient,-1.8957033500000002
438,cleans,windshield,easily,This windshield cleans something easily.,-2.579211,-0.15333436,agent,patient,-2.42587664
439,cleans,mirror,easily,This mirror cleans something easily.,-6.9906325,-0.005203149,agent,patient,-6.9854293510000005
440,cleans,pot,easily,This pot cleans something easily.,-6.686173,-0.0062611625,agent,patient,-6.6799118375
441,cleans,silverware,easily,This silverware cleans something easily.,-1.9580587,-0.21372344,agent,patient,-1.7443352600000002
442,cleans,bedding,easily,This bedding cleans something easily.,-3.2959764,-1.1295414,agent,patient,-2.166435
443,cleans,janitor,easily,This janitor cleans something easily.,-0.9751248,-1.876202,agent,agent,0.9010771999999999
444,cleans,maid,easily,This maid cleans something easily.,-5.177031,-0.097047724,agent,patient,-5.079983276
445,cleans,cleaner,easily,This cleaner cleans something easily.,-2.0999975,-3.2717075,agent,agent,1.17171
446,cleans,housekeeper,easily,This housekeeper cleans something easily.,-4.229139,-0.25734892,agent,patient,-3.97179008
447,cleans,busboy,easily,This busboy cleans something easily.,-1.9762088,-0.25972113,agent,patient,-1.71648767
448,cleans,waiter,easily,This waiter cleans something easily.,-0.7857318,-2.0153852,agent,agent,1.2296534
449,cleans,waitress,easily,This waitress cleans something easily.,-4.0728655,-0.09493685,agent,patient,-3.97792865
450,cleans,jewelry,quickly,This jewelry cleans something quickly.,-3.4054346,-0.25275502,agent,patient,-3.15267958
451,cleans,window,quickly,This window cleans something quickly.,-0.50329196,-1.1981125,agent,agent,0.6948205399999999
452,cleans,countertop,quickly,This countertop cleans something quickly.,-2.4257035,-0.10917529,agent,patient,-2.31652821
453,cleans,floor,quickly,This floor cleans something quickly.,-1.953735,-0.9824167,agent,patient,-0.9713183
454,cleans,surface,quickly,This surface cleans something quickly.,-2.4121642,-0.15054187,agent,patient,-2.26162233
455,cleans,carpet,quickly,This carpet cleans something quickly.,-1.0275753,-0.5838286,agent,patient,-0.44374670000000005
456,cleans,windshield,quickly,This windshield cleans something quickly.,-0.863941,-0.85636026,agent,patient,-0.007580739999999975
457,cleans,mirror,quickly,This mirror cleans something quickly.,-6.053122,-0.009255512,agent,patient,-6.043866488
458,cleans,pot,quickly,This pot cleans something quickly.,-5.7801266,-0.011381563,agent,patient,-5.768745037
459,cleans,silverware,quickly,This silverware cleans something quickly.,-1.3398619,-0.42286205,agent,patient,-0.9169998500000001
460,cleans,bedding,quickly,This bedding cleans something quickly.,-1.6180015,-1.3133483,agent,patient,-0.3046532000000002
461,cleans,janitor,quickly,This janitor cleans something quickly.,-1.1391793,-1.6047994,agent,agent,0.4656201000000002
462,cleans,maid,quickly,This maid cleans something quickly.,-6.590555,-0.11483206,agent,patient,-6.47572294
463,cleans,cleaner,quickly,This cleaner cleans something quickly.,-5.347861,-5.2323337,agent,patient,-0.11552730000000011
464,cleans,housekeeper,quickly,This housekeeper cleans something quickly.,-5.2396026,-0.16730295,agent,patient,-5.072299650000001
465,cleans,busboy,quickly,This busboy cleans something quickly.,-3.2168367,-0.114249095,agent,patient,-3.102587605
466,cleans,waiter,quickly,This waiter cleans something quickly.,-2.1687758,-2.2409995,agent,agent,0.07222369999999989
467,cleans,waitress,quickly,This waitress cleans something quickly.,-5.7052083,-0.08634077,agent,patient,-5.61886753
468,cleans,jewelry,effortlessly,This jewelry cleans something effortlessly.,-2.76232,-0.34659153,agent,patient,-2.41572847
469,cleans,window,effortlessly,This window cleans something effortlessly.,-0.36459258,-1.7159778,agent,agent,1.35138522
470,cleans,countertop,effortlessly,This countertop cleans something effortlessly.,-2.5643067,-0.110196404,agent,patient,-2.454110296
471,cleans,floor,effortlessly,This floor cleans something effortlessly.,-0.34939656,-1.8181494,agent,agent,1.46875284
472,cleans,surface,effortlessly,This surface cleans something effortlessly.,-0.51907927,-1.2921602,agent,agent,0.7730809300000001
473,cleans,carpet,effortlessly,This carpet cleans something effortlessly.,-0.467936,-1.1684345,agent,agent,0.7004985
474,cleans,windshield,effortlessly,This windshield cleans something effortlessly.,-0.78464955,-1.3670337,agent,agent,0.5823841499999999
475,cleans,mirror,effortlessly,This mirror cleans something effortlessly.,-5.8228507,-0.011932015,agent,patient,-5.810918685
476,cleans,pot,effortlessly,This pot cleans something effortlessly.,-5.032946,-0.0184458,agent,patient,-5.0145002
477,cleans,silverware,effortlessly,This silverware cleans something effortlessly.,-0.81326365,-0.7655666,agent,patient,-0.04769705000000002
478,cleans,bedding,effortlessly,This bedding cleans something effortlessly.,-2.2851481,-2.1502805,agent,patient,-0.13486759999999975
479,cleans,janitor,effortlessly,This janitor cleans something effortlessly.,-0.936099,-2.6928146,agent,agent,1.7567156000000002
480,cleans,maid,effortlessly,This maid cleans something effortlessly.,-3.8588326,-0.31214103,agent,patient,-3.54669157
481,cleans,cleaner,effortlessly,This cleaner cleans something effortlessly.,-1.9253962,-5.1121607,agent,agent,3.1867644999999998
482,cleans,housekeeper,effortlessly,This housekeeper cleans something effortlessly.,-4.8498573,-0.4294927,agent,patient,-4.4203646
483,cleans,busboy,effortlessly,This busboy cleans something effortlessly.,-2.0051143,-0.30545896,agent,patient,-1.6996553399999998
484,cleans,waiter,effortlessly,This waiter cleans something effortlessly.,-1.0115682,-3.370391,agent,agent,2.3588228000000004
485,cleans,waitress,effortlessly,This waitress cleans something effortlessly.,-3.4848115,-0.27237096,agent,patient,-3.2124405400000002
486,washes,bottle,easily,This bottle washes something easily.,-5.1469684,-0.06710182,agent,patient,-5.07986658
487,washes,tub,easily,This tub washes something easily.,-4.81333,-0.019177128,agent,patient,-4.794152872
488,washes,shirt,easily,This shirt washes something easily.,-6.187179,-0.018693667,agent,patient,-6.1684853330000005
489,washes,car,easily,This car washes something easily.,-1.6452507,-0.43205312,agent,patient,-1.21319758
490,washes,windshield,easily,This windshield washes something easily.,-1.5556257,-0.38248807,agent,patient,-1.17313763
491,washes,dish,easily,This dish washes something easily.,-8.533428,-0.002425529,agent,patient,-8.531002471
492,washes,bedding,easily,This bedding washes something easily.,-3.9631653,-2.2512333,agent,patient,-1.711932
493,washes,blanket,easily,This blanket washes something easily.,-9.560933,-0.001726521,agent,patient,-9.559206479
494,washes,bowl,easily,This bowl washes something easily.,-8.292251,-0.0026027027,agent,patient,-8.2896482973
495,washes,worker,easily,This worker washes something easily.,-1.1519957,-1.0495111,agent,patient,-0.10248460000000015
496,washes,maid,easily,This maid washes something easily.,-4.5515757,-0.28444713,agent,patient,-4.26712857
497,washes,cleaner,easily,This cleaner washes something easily.,-1.928447,-3.8057256,agent,agent,1.8772786000000001
498,washes,busboy,easily,This busboy washes something easily.,-1.1703439,-0.4986215,agent,patient,-0.6717223999999999
499,washes,bottle,quickly,This bottle washes something quickly.,-4.2100024,-0.12549475,agent,patient,-4.08450765
500,washes,tub,quickly,This tub washes something quickly.,-4.5234227,-0.021835022,agent,patient,-4.501587678
501,washes,shirt,quickly,This shirt washes something quickly.,-5.5563283,-0.013313219,agent,patient,-5.543015081
502,washes,car,quickly,This car washes something quickly.,-2.5404665,-0.21769257,agent,patient,-2.32277393
503,washes,windshield,quickly,This windshield washes something quickly.,-1.5951712,-0.33556786,agent,patient,-1.25960334
504,washes,dish,quickly,This dish washes something quickly.,-7.091653,-0.0046430333,agent,patient,-7.0870099667
505,washes,bedding,quickly,This bedding washes something quickly.,-3.2863548,-2.1887805,agent,patient,-1.0975742999999998
506,washes,blanket,quickly,This blanket washes something quickly.,-8.83441,-0.0018288685,agent,patient,-8.8325811315
507,washes,bowl,quickly,This bowl washes something quickly.,-6.8607764,-0.0046523716,agent,patient,-6.8561240284
508,washes,worker,quickly,This worker washes something quickly.,-2.6618407,-1.8770564,agent,patient,-0.7847842999999999
509,washes,maid,quickly,This maid washes something quickly.,-6.2572145,-0.20264462,agent,patient,-6.05456988
510,washes,cleaner,quickly,This cleaner washes something quickly.,-3.1673462,-3.2248461,agent,agent,0.05749990000000027
511,washes,busboy,quickly,This busboy washes something quickly.,-3.4104474,-0.07227843,agent,patient,-3.33816897
512,shaves,beard,neatly,This beard shaves something neatly.,-10.1623125,-0.0028435066,agent,patient,-10.1594689934
513,shaves,stubble,neatly,This stubble shaves something neatly.,-5.0086555,-0.015869018,agent,patient,-4.992786482
514,shaves,sideburn,neatly,This sideburn shaves something neatly.,-6.035454,-0.0091810385,agent,patient,-6.026272961499999
515,shaves,barber,neatly,This barber shaves something neatly.,-2.8421998,-0.0890425,agent,patient,-2.7531573
516,shaves,hairdresser,neatly,This hairdresser shaves something neatly.,-0.18710932,-2.0393069,agent,agent,1.8521975800000001
517,shaves,beard,nicely,This beard shaves something nicely.,-11.574318,-0.0011878634,agent,patient,-11.5731301366
518,shaves,stubble,nicely,This stubble shaves something nicely.,-7.0784793,-0.0030483773,agent,patient,-7.0754309227
519,shaves,sideburn,nicely,This sideburn shaves something nicely.,-7.7526,-0.003877609,agent,patient,-7.748722391
520,shaves,barber,nicely,This barber shaves something nicely.,-4.2776785,-0.025845971,agent,patient,-4.2518325290000005
521,shaves,hairdresser,nicely,This hairdresser shaves something nicely.,-0.90108186,-0.585162,agent,patient,-0.31591986000000005
522,shaves,beard,smoothly,This beard shaves something smoothly.,-9.5407915,-0.0026311486,agent,patient,-9.538160351399998
523,shaves,stubble,smoothly,This stubble shaves something smoothly.,-4.9612436,-0.015810343,agent,patient,-4.945433257
524,shaves,sideburn,smoothly,This sideburn shaves something smoothly.,-6.550954,-0.005880427,agent,patient,-6.545073573
525,shaves,barber,smoothly,This barber shaves something smoothly.,-2.5224228,-0.11588771,agent,patient,-2.40653509
526,shaves,hairdresser,smoothly,This hairdresser shaves something smoothly.,-0.1419292,-2.3489099,agent,agent,2.2069807000000004
527,packs,crate,well,This crate packs something well.,-10.43258,-0.0029306042,agent,patient,-10.4296493958
528,packs,lunchbox,well,This lunchbox packs something well.,-9.544193,-0.0016739209,agent,patient,-9.5425190791
529,packs,basket,well,This basket packs something well.,-13.45546,-0.00071439106,agent,patient,-13.45474560894
530,packs,container,well,This container packs something well.,-14.39876,-0.0016096797,agent,patient,-14.3971503203
531,packs,coat,well,This coat packs something well.,-9.569005,-0.0023705016,agent,patient,-9.566634498400001
532,packs,jacket,well,This jacket packs something well.,-10.003111,-0.002237874,agent,patient,-10.000873126
533,packs,bag,well,This bag packs something well.,-12.721722,-0.0035445539,agent,patient,-12.7181774461
534,packs,duffle,well,This duffle packs something well.,-7.140097,-0.054068524,agent,patient,-7.086028476
535,packs,food,well,This food packs something well.,-10.434847,-0.0038461364,agent,patient,-10.4310008636
536,packs,suitcase,well,This suitcase packs something well.,-7.8218303,-0.005348098,agent,patient,-7.816482202
537,packs,tent,well,This tent packs something well.,-10.69329,-0.0015219243,agent,patient,-10.691768075699999
