noun,semantic role,gpt3-davinci,gpt3-babbage,text-davinci-001,bloom-1b1,bloom-3b,gpt2-x,bloom-560m,gpt3-ada,gpt3-curie,text-davinci-003,gpt2-medium,gpt2-xl,bloom-1b7,text-ada-001,gpt2-large,text-curie-001,text-babbage-001,bloom-7b1
hiker,agent,-0.2080973,-1.12437636,-0.82614942,0.296875,-0.90625,0.9133948087692264,-1.250244140625,-1.6519975,-1.1086713,10.19603140755,0.1626443862915039,-0.8867864906787872,-2.3431396484375,-6.67233448,-1.12206369638443,-4.344509,-4.6997251,-0.46826171875
housekeeper,agent,0.2998717000000001,-0.2267320299999999,0.8547926399999999,0.09375,-0.109375,0.907009184360504,-1.00048828125,-1.4631195,-0.8957709699999999,9.45960899516,0.1552028656005857,-0.4751129150390625,-1.8438720703125,-4.545434998,-1.0084047317504885,-4.14212304,-4.146252199999999,-0.1875
ice,patient,-0.5079764000000001,-1.9385231,0.23922924,-0.1875,-0.7041015625,-0.6106843948364258,-0.749755859375,-1.33268537,-0.8634528699999999,-15.672524571,-0.1611824035644531,-0.7552223205566408,-1.9056396484375,-11.146859776,-1.107443869113922,-2.0858568,-7.826099753999999,-0.390625
illustrator,agent,0.6095717300000001,0.0003138,1.49458873,0.18798828125,-0.640625,1.0580434799194334,0.0,-1.4589232,-0.0942993,10.2214808023,-0.1783080101013182,-0.8344641327857971,-1.8756103515625,-5.2393646,-1.0555571913719175,-1.1612513,-5.7444918,0.015625
ingredient,patient,0.1508197399999999,-0.0029202999999999,1.45813297,0.5,0.234375,1.0457230806350704,0.0,-0.77783964,-0.4914645999999999,-10.95355184376,-0.2118568420410156,-0.7068691253662109,-1.468505859375,-3.83501707,-0.610081672668457,-2.02570537,-1.8809409000000008,-0.140625
instrument,patient,-0.01063203,-1.2735974,1.6700084700000002,-0.56201171875,-1.0322265625,-0.5602149963378906,-2.00048828125,-1.62063887,-0.71442406,0.1052903,0.0947046279907226,-1.1994867026805878,-1.6875,-9.0517054,-1.3208818435668943,-3.3277522100000003,-8.0763273,-0.40673828125
item,patient,-0.3655680999999999,-0.3815012,-0.8238179800000001,0.390625,-0.546875,-0.1246414184570312,-1.0009765625,-1.2488087,-0.5911293599999999,-12.6799395187,-0.22100830078125,-0.9151382446289062,-1.624755859375,-4.3816832,-0.2151803970336914,-2.84765248,-5.8538724,-0.34375
jacket,patient,-0.2792167399999999,-1.21607674,-0.8620692499999999,0.296875,-0.39111328125,0.2632102966308594,-1.00048828125,-1.0660562,-0.66930577,-11.15506205774,0.3862838745117187,-1.3393879532814024,-1.62451171875,-6.521405894300001,-1.1074323654174805,-2.508460994,-5.9874874,0.484375
janitor,agent,0.2709021699999999,-0.2654133000000001,0.00873763,0.85986328125,-0.03125,0.669459342956543,-0.74951171875,-1.21816825,-0.5600149000000001,12.6787598792,0.2031078338623047,-0.6321134567260742,-1.46826171875,-4.0853765,-0.6267681121826172,-2.0209752,-3.8520623,0.09375
jet,patient,-0.2498574,-1.2639417000000002,0.20769186,1.11767578125,0.234375,0.1791095733642577,-1.250244140625,-1.00205626,-0.45526696,-2.863610713,0.4743556380271911,-0.8151417374610901,-1.34375,-7.216730875,-1.3697100281715393,-1.4753531000000002,-7.422888188999999,-0.453125
jeweler,agent,0.30683616,0.3151769000000002,0.8615737000000001,-0.40625,-0.09375,0.3327122330665587,-0.25048828125,-1.54803636,-1.13899217,9.1352173181,0.1752472519874572,-1.3360948860645294,-1.6871337890625,-5.431999286000001,-0.9474306404590608,-2.5092329,-6.0214641,0.21875
jewelry,patient,-0.36704158,-0.4041728999999998,-0.55285038,-0.66357421875,0.296875,-0.4878578782081605,-2.0009765625,-1.98804374,-0.55099437,-11.6431912139,-0.0583171844482421,-1.132853478193283,-1.7186279296875,-13.9670017877,-1.1021080017089842,-2.57558247,-6.941819049999999,0.125
journalist,agent,0.0732268999999999,-0.8323175,1.33919667,1.19482421875,0.328125,1.8974400758743288,0.0,-0.7265100999999999,-0.5327701999999999,12.13981290495,0.8320903778076172,-1.1307439804077148,-1.406494140625,-3.95246217,-0.0200567245483399,-0.2784303000000001,-5.6694616,0.375
kite,patient,-0.0849317899999999,-1.95943618,0.06761555,0.562744140625,-0.59375,0.3454160690307618,-1.75048828125,-1.3345891,-0.7144184200000001,-2.51682769,-0.0674915313720703,-0.998230904340744,-1.5308837890625,-10.393048832000002,-1.810177713632584,-2.0336266,-8.609889845,-0.125
knob,patient,-0.28905541,-1.7691177,-0.08609567,-0.25,-0.078125,-0.050544738769531,-2.000244140625,-1.28213884,-0.5960692000000001,-12.1665101702,0.1081223487854003,-1.2414197325706482,-1.59375,-4.3483888,-1.2411299347877502,-1.7843552000000005,-7.56454866,-0.015625
lady,agent,0.0645083399999999,-1.51178364,-1.80017094,0.234375,-0.515625,0.5190621018409727,-0.5,-1.07328706,-0.97989281,4.5916963310000005,0.6440220475196838,-1.1907405555248258,-1.68701171875,-11.87960314,-0.3515147566795349,-5.1183454600000005,-9.88163034,-0.15625
lake,patient,-0.5840262999999999,-1.8775880000000005,-0.46913532,-0.078125,-0.515625,-0.0939865112304687,-0.999755859375,-1.93336468,-1.3650112,-16.5333052448,0.2671175599098205,-1.7762747406959534,-2.0931396484375,-13.882634502,-1.2280378937721252,-4.128414958,-3.7428723,-0.43798828125
landscape,patient,0.0819602,-0.6848965,-0.4223194,0.53173828125,0.171875,0.4318122863769531,-0.75,-1.5282448,-0.8409922000000001,-13.6607080856,0.2836155295372009,-0.5453385710716248,-2.030517578125,-11.4901726443,-0.9901361763477324,-2.0618358000000003,-5.1648895,-0.34326171875
letter,patient,-0.7742233700000001,-1.719021,-0.2745084399999999,0.71875,0.125,-0.0906295776367187,-1.249755859375,-1.08776554,0.2639579000000001,-9.42896968793,0.42486572265625,-0.573486328125,-1.531494140625,-8.66680137,-0.4805325865745544,-0.88260315,-6.898540000000001,-0.015625
line,patient,-0.5727900500000002,-1.18933976,-0.8732987499999999,0.296875,-0.796875,-0.0857429504394531,-1.24951171875,-1.37450984,-0.38301087,-12.2843854351,0.2040402293205261,-0.6572360992431643,-2.031494140625,-11.96714035184,-0.4666433930397033,-1.6044146600000002,-6.31577,-0.203125
lotion,patient,-0.2697067000000001,-0.8772584000000001,0.4432237,0.03125,0.53125,0.4123191833496094,-1.25,-1.51732815,-0.20224376,-11.2436823616,-0.1675777435302734,-1.6315470188856125,-1.4375,-9.4794709903,-0.8394756317138672,-1.35895561,-3.4340419,0.265625
lunchbox,patient,-0.5643982000000001,-1.5294531400000002,-0.6234016800000002,-0.6875,-0.99951171875,0.6519069671630862,-1.5,-1.94050978,-0.7637825,-8.8952685291,-0.365211009979248,-1.3676519691944122,-1.7501220703125,-8.70508819825,-1.4269437193870544,-2.883237434,-7.21004527,0.171875
machine,agent,0.21306603,-1.2256689499999998,0.8998113400000001,0.0625,-0.96826171875,0.2051868438720703,-1.5,-1.55280783,-0.45373543,1.09428327,0.3369956016540527,-0.7415132522583008,-1.46875,-5.99148965,-0.778773307800293,-3.03011275,-9.180913515,-0.328125
magazine,patient,-0.25501795,-0.4941444000000001,0.41862672,0.58544921875,0.0,0.5397148728370667,-0.75,-1.12502472,-0.2733936999999999,-11.9506179379,0.2793951034545898,-1.3897667527198792,-1.9066162109375,-9.41596698,-1.0193652510643003,-1.2776031200000002,-8.23523691,-0.0625
maid,agent,0.01047666,-0.2864046999999998,0.41766195,0.64111328125,-0.15625,0.6831264495849607,0.25,-1.4470538,-1.0970154399999998,12.7343359017,0.3659467101097108,-0.5764255523681641,-1.56201171875,-6.64457536,-0.7700624465942383,-3.3727187,-3.2897589000000003,-0.265625
make,patient,0.2332477999999999,-1.3051567,-0.2514264,0.0,0.421875,-0.6463241577148438,-1.00048828125,-1.3022994,0.0906333,3.79687032,1.0723839402198792,-1.0239953994750977,-1.53173828125,-6.4544734758,-0.3829507231712341,-1.19203285,-4.8965546,-0.25048828125
man,agent,0.1683348599999999,-1.34267226,-1.45757677,0.546875,0.125,0.2620353698730469,-0.50048828125,-0.90879765,-0.65937054,7.593263125,0.7157983183860777,-0.8651219010353088,-1.281005859375,-2.3086586600000003,-0.654142439365387,-4.513893072,-7.380421640000001,-0.15625
marble,patient,-0.4066193999999999,-1.84447087,0.43775531,-0.82861328125,-0.25,-0.1640419960021972,-1.9998779296875,-1.65521136,-0.8910026000000001,-17.3582194577,0.0143413543701171,-1.3052920699119568,-2.2503662109375,-10.96960661712,-1.8449640721082687,-1.1935983300000002,-6.5691065250000005,-0.375
mason,agent,0.8085219,-0.8933476499999999,0.8774046,-0.09375,0.078125,0.5406818985939026,-2.4991455078125,-1.3069602000000002,-0.9244014,9.1231277958,0.2469425201416015,-0.8364886939525604,-1.562744140625,-1.34496982,-1.1697483658790588,-1.828849,-6.1314636,0.09375
material,patient,0.04692835,-0.2932941,1.3430976600000002,-0.125,0.8271484375,0.2384147644042968,-1.2509765625,-0.96195426,-0.6629526,-13.6555912559,0.2092313766479491,-0.2127513885498047,-1.750732421875,-7.0834135,0.0098628997802734,-1.25542264,-3.7748386000000007,-0.35986328125
meat,patient,-0.5806389,-1.4437236,0.0744513999999999,-0.28125,-0.078125,-0.2212105393409728,-2.5,-1.33354565,-0.7969781300000001,-9.85811589285,-0.3055148124694826,-1.3046903312206268,-1.7498779296875,-11.2958420042,-1.2452411353588102,-2.79122642,-6.6791746000000005,-0.56298828125
mirror,patient,-0.4023548,-1.5300006,-0.48099861,-0.54736328125,-0.984375,-0.4594230651855469,-2.00048828125,-1.7778749,-1.53351614,-11.538899391,-0.0956725478172301,-1.524358719587326,-1.8123779296875,-12.41134676677,-1.0952530205249786,-2.7902707,-7.73494735,0.265625
model,patient,-0.0569191,-0.5981101999999998,-0.9068977,0.15576171875,-0.859375,-0.409027099609375,-1.0,-1.1812580499999998,-0.4810677,-1.99552975,-0.010838508605957,-1.4160967469215393,-1.6878662109375,-5.92906605,-1.7676477432250977,-0.0290382999999998,-8.3642465,-0.234375
motorcycle,patient,-0.2386408,-0.8695565,-0.1902996899999999,0.109375,-1.140625,-0.7532796859741213,-0.99951171875,-1.43065156,-0.1363029399999999,-2.16825853,-0.2467708587646484,-1.1278313994407656,-2.0009765625,-6.125307411,-1.4176750481128693,-2.02904504,-8.640079682,-0.21875
motorist,agent,0.2516784999999999,-0.8187256600000001,0.896072,0.546875,-0.48388671875,-0.3087120056152346,-1.00048828125,-1.2842073699999998,-0.64554595,10.0067336863,-0.1041641235351562,-0.853422224521637,-1.6253662109375,-0.2065655999999998,-0.7780895233154297,-2.8636778,-4.0788496,-0.718505859375
mountain,patient,-0.30538643,-1.3739584000000002,-0.7818405400000001,-0.4375,-0.453125,-0.1719427108764648,-2.000244140625,-1.44523518,-0.98127364,-12.8764122788,-0.0313205718994141,-1.6802320778369904,-2.43768310546875,-7.492775685,-1.3827400803565977,-3.28723586,-7.249990148,-0.984130859375
mover,agent,0.1072395,-0.9045123,-0.09142395,0.8125,-0.71875,0.474802017211914,-1.000244140625,-0.8702448000000002,-0.2808914999999999,11.43812639203,0.2154855728149414,-0.4881343245506286,-2.4539794921875,-2.11639882,-0.3007593154907225,-1.22966756,-3.6110118,-0.734375
mushroom,patient,-0.59277865,-1.7705707,-0.20909845,0.0,-0.390625,-0.4598340392112732,-2.2496337890625,-1.65738595,-1.0536823199999998,-14.9625130643,0.0936737060546876,-1.570463225245475,-2.46844482421875,-11.5547197029,-1.727503746747971,-1.57632633,-8.649783811999999,-0.40625
musician,agent,0.5019960699999999,-0.4555720000000001,-0.0879935499999999,-0.39892578125,0.20361328125,0.4891948699951172,-2.2490234375,-1.40980156,-0.9458352,11.33817153664,-0.1757731437683106,-0.8669147491455078,-1.9696044921875,-7.971991086,-0.8587084412574768,-3.63290607,-6.94548105,0.296875
narrator,agent,1.03009423,-0.95989415,1.59304868,1.11767578125,-0.109375,1.92449951171875,0.25,-1.3240984,-0.7732637999999998,9.0611626767,0.6732950806617737,-0.8178462982177734,-1.5625,-5.4761417,0.1788349151611328,-0.9982707,-1.9813647000000003,0.54736328125
notetaker,agent,1.06082904,-0.9429854,0.8611839400000001,0.078125,-0.453125,0.6034698486328125,-1.25048828125,-1.7480744,-0.3989754,7.536609950000001,-0.03517484664917,-1.0223398506641388,-1.46875,-2.5663411,0.4027605056762695,-0.7023221,-6.7406978,0.3125
novel,patient,0.26405036,-0.5861558,0.01149988,1.37451171875,0.5625,0.0075302124023437,0.25,-0.6400079,-0.37394333,-15.3265194732,0.7221946120262146,-0.6572341918945312,-1.531494140625,-4.4061707,-0.3737096786499023,-1.7810677,-4.988837800000001,0.3125
novelist,agent,0.9190655,-0.5885944,1.18442015,1.461181640625,0.953125,2.0314921736717224,0.74951171875,-0.8172541,-0.88949775,8.165439894499999,1.1572527885437012,-0.7636595070362091,-1.31298828125,-4.5248179,0.4088248610496519,-1.6698206399999995,-4.259786500000001,0.890625
orator,agent,0.23630899,-1.10582635,1.81636584,0.25830078125,0.31298828125,0.7450714111328125,-0.25,-0.6379347,-0.9725247,12.70385881406,0.8246297836303711,-0.4981899857521057,-0.96875,-3.5113036,0.9941625595092772,-0.0822904000000002,-3.844069,0.359375
packaging,patient,0.13292755,-1.0175885,0.82997716,-0.28125,0.234375,-0.4013252258300783,-1.24951171875,-1.8306228,0.1424790499999999,-6.6232073774,-0.4135303497314452,-0.8619956970214846,-1.6558837890625,-5.857831500000001,-1.1729745864868164,-0.5045005,-5.48829,-0.42138671875
painter,agent,0.4602293999999999,-1.1193284,0.7634258500000001,0.27294921875,-0.59326171875,0.1005954742431642,-1.25,-1.6937588300000002,-1.21973063,12.8831796428,-0.1668680906295776,-1.5825748443603516,-1.71875,-8.278872931899999,-1.961597502231598,-4.50667623,-7.684786,-0.046875
panel,patient,-0.11300655,-1.4105234000000002,0.90481766,-0.078125,-0.875,-0.1518363952636721,-1.750732421875,-1.26536743,-0.5092125,-12.0451221206,-0.5292510986328127,-1.313579559326172,-1.6251220703125,-8.77067096657,-1.30350786447525,-1.42221408,-8.057042200000001,-0.015625
paper,patient,-0.2730106999999999,-0.99387854,1.07467368,-0.375,0.109375,-0.1087303161621092,-1.9990234375,-1.7309465599999998,-0.15634734,-14.1086366456,0.1308870315551757,-0.920832633972168,-2.093505859375,-10.9793372179,-1.746440827846527,-1.0686474,-7.43000185,0.125
passage,patient,0.0090817699999999,-0.9726239,0.4407389,0.68701171875,-0.296875,-0.2184638977050779,-1.7509765625,-1.97164997,-0.65821982,-12.9915030096,0.6440905928611754,-0.6121244430541992,-1.9071044921875,-4.6303742,-1.223835974931717,-2.97894481,-4.1060552,-0.62451171875
pastry,patient,-0.1897603,-2.0533476200000003,-1.4209396,-0.3125,-0.26513671875,-0.0614566802978514,-2.4991455078125,-2.1832809500000003,-1.07830445,-16.2433101349,-0.2005242705345153,-1.8334322273731232,-1.8446044921875,-13.6110999095,-1.1251935660839083,-2.7005948,-9.47576824,-0.09375
patissier,agent,0.5966218399999998,-0.5534726,1.41613909,-0.45361328125,-0.31298828125,0.5166911482810972,-1.75,-2.02101987,-1.58790396,9.42388098547,0.374554693698883,-1.8182325810194016,-1.7816162109375,-12.081096989,-1.6563273072242737,-3.18933673,-5.312784800000001,-0.21875
pattern,patient,0.1251647599999999,-0.99237823,0.9954499,-0.1875,-1.046875,-0.8018379211425779,-1.75,-1.7679062200000002,-0.3036898999999999,-13.1402437205,0.0507550239562987,-0.6456470489501953,-1.593505859375,-10.8942326598,-1.6120852828025822,-1.3859469000000002,-7.519447699999999,-0.296875
peddler,agent,0.4039543999999999,-0.1240996999999999,1.09698485,0.15625,0.078125,0.8776340484619141,-1.0,-1.5656241700000002,-1.02833736,11.7269215104,0.7783543467521667,-0.6787882447242737,-1.87451171875,-4.7341334,-0.1895961761474608,-3.7428151,-6.1058974,-0.234375
pepper,patient,-0.5959729,-1.11440186,-0.9507198,0.46826171875,-0.1875,-0.5648556351661682,-1.500244140625,-1.4012452,-0.6897850700000001,-15.3311537224,-0.2001151442527771,-0.9243125915527344,-1.78076171875,-10.3140718823,-1.2681617140769958,-0.8890351000000001,-7.54344564,0.0625
person,agent,0.38478294,-0.79683207,0.00743676,0.328125,0.53125,0.6892890930175781,0.25,-0.6431674,-0.2878800999999999,9.7364335498,1.170153141021728,-0.5377722382545471,-1.187744140625,-0.5912939999999995,-0.3786001205444336,-4.56944794,-4.8994027,0.0
photographer,agent,0.4597766,-0.9506559,0.5564134000000001,-0.140625,-0.89111328125,0.9143924713134766,-0.75,-1.84306327,-1.08225638,13.9557803514,0.1311440467834471,-1.116347312927246,-1.78076171875,-5.601069805,-1.3592691719532013,-4.11509783,-7.460153719999999,0.046875
pianist,agent,0.33859375,-0.8483419000000001,1.58133114,-0.45263671875,-0.42138671875,0.5557975769042971,-1.5,-1.78693597,-0.9795074,8.8811987456,-0.2223949432373047,-0.9569434821605682,-1.62451171875,-6.599226187,-1.101923018693924,-2.8735102,-7.823452039999999,0.390625
piano,patient,-0.1989067399999999,-1.2882363,0.0231543099999999,-0.875244140625,-1.0625,-0.1784468293190002,-2.499755859375,-2.10575947,-0.6152418000000001,-12.4672383079,-0.2999153733253479,-1.3247680962085724,-1.593505859375,-8.47863423922,-1.781354010105133,-0.4878751,-8.776624711,0.34423828125
pie,patient,-0.39273071,-1.2219506,-1.7022552,0.03125,-0.03125,-0.4622259140014646,-1.7496337890625,-2.23639687,-0.7471141400000001,-17.3434219358,-0.2385902404785156,-1.9535484910011287,-2.125732421875,-14.14203661443,-1.8386832177639008,-2.227429985,-7.256024249999999,-0.046875
pilot,agent,0.0679407699999999,-0.91646196,1.11285997,1.890625,0.390625,0.0227775573730468,-0.74951171875,-1.1693919,-0.92895127,16.382911372099997,-0.1205205917358398,-1.234322518110275,-1.8758544921875,-4.0388661,-0.6247748732566833,-4.050488120000001,-5.2935211,-0.1875
pizza,patient,-1.0389823699999998,-0.5249043,-1.7272395500000002,-0.1875,-0.04736328125,-0.2162380218505859,-1.25048828125,-1.8766278,-1.11657144,-13.3604291418,-0.2182101607322695,-1.5409774482250214,-1.8438720703125,-12.4155531201,-1.4183091521263125,-2.8487546,-7.10896597,-0.09375
plane,patient,-0.45032416,-0.99166967,-0.3379234099999999,1.0,-0.375,0.3165740966796875,-1.0,-1.3866834300000002,-0.53790475,2.0430018100000003,-0.2912807464599609,-1.4125710129737854,-1.6875,-5.8856098937,-1.397931158542633,-2.84430293,-6.53989431,-0.5625
poem,patient,0.4984322,-1.5055209,-0.03563914,0.1015625,0.390625,0.1757431030273437,-1.25048828125,-1.91798194,-0.5038374000000001,-8.411696547570001,0.2036628127098083,-0.6778573989868166,-1.813232421875,-10.01463306,-0.5830869674682617,-0.7079238999999999,-7.779935919999999,0.28125
poet,agent,0.5742301999999999,-1.2212896000000002,-0.0309449,0.75,0.125,0.4404354095458984,-1.24951171875,-1.30082804,-0.88081375,8.5480007214,0.3705790042877197,-0.7953405678272247,-1.5623779296875,-4.3084732,-0.0727272033691406,-2.2445161,-6.6734160000000005,0.40673828125
portraitist,agent,0.4370506,-0.8403462299999999,0.65629522,-0.1171875,0.046875,1.2064914107322693,-0.74951171875,-1.46681596,-1.38579567,7.863359337,0.245658814907074,-1.5308380126953132,-1.46875,-5.86809497,-1.255925178527832,-5.276150452,-6.44994456,0.109375
pot,patient,-0.27247238,-1.3449268500000002,0.54628275,-0.51611328125,-0.70361328125,-0.7172050476074219,-1.5,-2.19552602,-0.73423386,-12.3822329487,-0.4032735824584961,-1.3771448731422424,-2.2816162109375,-12.72433754063,-1.4947251975536346,-1.8366386,-7.63910107,-0.609375
potato,patient,-0.5869913999999999,-2.23286426,-1.2884162300000002,-0.171875,-0.84375,-0.3683862090110779,-2.4991455078125,-1.9513941,-1.2257040199999998,-16.2158153645,-0.1576919555664061,-1.6908283233642578,-1.8436279296875,-13.05927663828,-1.711767181754112,-2.44072314,-8.825825328999999,-0.48486328125
potter,agent,0.4248801999999999,-1.3283185,0.8133447300000001,-0.40625,-0.92138671875,-0.1054668426513671,-1.249755859375,-1.92899685,-0.91406634,7.6015343045,0.086057662963867,-1.2044211030006409,-1.9681396484375,-8.063293787000001,-0.8256807327270508,-2.4554495,-7.0081628600000005,-0.1875
product,patient,0.14644605,0.0857094999999998,1.1310025,0.32763671875,1.390625,0.8853988647460935,-0.75,-0.94536507,-0.1913413299999999,-8.4038044081,0.3467545509338379,-0.5332717895507812,-1.40625,-7.617341,0.6492528915405273,-1.88056996,-5.5410115,-0.39111328125
professor,agent,0.5712088999999999,-1.4023742,2.358701366,-0.15625,-0.45263671875,0.3517627716064453,-0.99951171875,-0.38014695,-0.53843876,13.7848302346,0.24875807762146,-0.8510027527809143,-1.719482421875,3.0800375000000004,-0.5258502960205078,-1.0654285,-6.5563046,0.09375
proposal,patient,0.0771851999999999,-1.1874579,-0.0273373699999999,0.1328125,0.6708984375,0.137054443359375,0.25,-1.53150105,-0.5893497000000001,-1.68993002,0.7370970249176027,-1.3217792212963104,-1.1875,-9.947662465,0.1644783020019531,-0.88440976,-6.6427306,-0.0625
pumpkin,patient,0.03709412,-2.6202792,-1.29337305,-0.875,-1.23388671875,-0.6233130097389221,-2.0,-1.99319637,-1.5802345,-16.0528794288,-0.1106777191162109,-1.6425599604845047,-1.8121337890625,-13.50501624116,-1.6516398787498474,-4.107344626,-9.46654859,-0.73388671875
quilt,patient,-0.3942437,-2.2168837,-0.26435036,-0.56298828125,-0.96875,0.0490236282348632,-1.75048828125,-1.6291207,-1.32066863,-14.2847281853,0.1628323197364807,-1.5112858414649968,-1.84326171875,-11.69732064515,-1.153718888759613,-4.766960583,-9.5235486,-0.34375
racer,agent,0.1558720999999999,-0.5489128999999999,0.1808565799999999,-0.0625,-0.09375,0.7285347580909729,-1.25,-1.45723432,-0.27848441,12.5151708787,-0.1344707012176513,-0.9476890265941618,-1.9378662109375,-9.2737776803,-1.0064487755298617,-1.95667058,-7.43840486,0.046875
report,patient,-0.3452831,-1.464534,-0.222948,0.46826171875,0.1875,0.2457847595214843,-0.75,-0.7019740000000001,-0.22899444,-7.82967608926,0.4189810752868652,-0.7874489426612854,-1.281005859375,-6.2993825,0.3088693618774414,-1.0080814500000002,-5.7782822,-0.03125
roadtripper,agent,-0.09798804,0.0141769999999998,-0.8861306,0.59326171875,0.37451171875,0.7713737487792969,-0.5,-1.7668092999999998,-0.53345475,8.245894740799999,0.3403969407081604,-0.6343041062355042,-1.281494140625,-6.80229594,-0.56500244140625,-2.15280342,-4.0094125,-0.015625
routine,patient,0.2229332,-1.46946897,0.9609936,0.3984375,-0.53125,-0.0140914916992187,-1.2490234375,-1.18934044,-0.6208706999999999,-10.0634112724,0.1414871215820312,-0.6349096894264221,-2.281494140625,-6.06338314,-0.6726875305175781,-2.28693185,-7.008668999999999,-0.234375
salesman,agent,0.3698768,-0.1226548,2.640941715,1.83642578125,0.90625,1.934476852416992,1.25,-0.5116701300000001,-0.3662529999999999,13.48417214355,1.1758661270141602,-0.4124698638916015,-0.4375,-2.4557275,0.4042158126831054,-0.7024010999999999,-5.3777302,0.125
saleswoman,agent,0.3807563699999999,0.5296076999999999,1.6756749000000002,1.53076171875,0.59326171875,1.656465470790863,1.0,-0.5100124999999999,-0.8019013,11.048903326,1.0559992790222168,-0.2612552642822267,-0.5,-4.384107500000001,-0.1256160736083984,-2.29397014,-3.9826536,0.0625
salmon,patient,-0.43508926,-1.70378412,-0.99281572,0.0,-0.64111328125,-0.0506951808929444,-1.750244140625,-1.541357,-0.62100208,-12.31423365444,0.0758590698242187,-1.6308669447898865,-1.6558837890625,-12.58105540828,-1.3734636902809143,-1.78858767,-7.222809634,-0.203125
scene,patient,0.0958685899999999,-0.6992806999999999,0.056825,0.5859375,0.171875,-0.2482833862304683,0.0,-1.2839526,-0.53075975,-12.5335727273,0.022157669067383,-0.9670314490795135,-1.28173828125,-5.191610900000001,-1.589906632900238,-2.38000088,-3.3312954999999995,-0.34326171875
screw,patient,0.0732732999999999,-0.8740730000000001,1.3932273700000002,-0.359375,-0.140625,0.357990264892578,-1.7503662109375,-1.07715703,-0.11746604,-1.1253548299999998,-0.1372885704040528,-1.6904353499412537,-2.2503662109375,-1.6253339000000002,-1.4273071587085724,-0.941819,-8.93456548,-0.03125
scribe,agent,0.5695970000000001,-0.70833304,-0.0069102999999999,0.2109375,-0.671875,0.4350242018699646,-0.99951171875,-0.6719796999999998,-0.8819408400000001,9.61810495865,0.3562336564064026,-0.7923259735107422,-1.281494140625,-1.18839166,-0.108159065246582,-2.8128888000000005,-3.981672500000001,0.390625
script,patient,-0.0688824299999999,-1.29342654,-1.18067057,0.296875,0.34375,0.33087158203125,0.24951171875,-1.3715772,-0.19360543,-12.0593924275,0.8746563792228699,-0.7287149727344513,-1.40625,-9.3111584337,-0.1199970245361328,-0.3276033,-6.3984076,-0.109375
sculptor,agent,0.5103208,-1.1342571599999998,1.46145067,-1.0078125,-0.70361328125,0.1615486145019531,-1.75,-1.55762484,-1.48978035,13.5703060241,-0.466956615447998,-1.6422900855541231,-2.1253662109375,-4.07634526,-1.3947038650512693,-4.468494679999999,-8.11254496,0.109375
seamster,agent,0.8953153200000001,-0.6593781999999999,-0.4248369900000001,-0.43017578125,-0.51611328125,1.0129776000976562,-0.5,-1.20450298,-0.6529465000000001,11.46275929,0.1319866180419922,-1.2181969285011294,-1.28076171875,-7.631694138599999,-0.3180179595947267,-2.3203963,-5.1792543,0.28125
seamstress,agent,0.79530338,-1.0152597,-0.2449144999999999,-0.53955078125,-0.81298828125,1.4540519714355469,-0.75048828125,-1.4452507,-0.8862496,8.27325699865,-0.002445697784424,-1.4989376366138458,-1.4375,-6.80088966,-1.0869169533252716,-2.9750797,-7.64213,0.1875
section,patient,-0.39492916,-1.4832649,0.8507435000000001,0.20361328125,-0.109375,-0.5517845749855045,-1.0,-1.223399,-0.4068565599999999,-10.223546445,0.5604934096336365,-1.3027916252613063,-1.21875,-8.0213377764,-1.190321922302246,-2.0380822,-8.654455,-0.265625
shirt,patient,-0.31238935,-1.3559010700000005,-1.2538065,-0.296875,-0.75,0.208251953125,-1.5,-1.50786868,-0.41872018,-12.78926945543,0.22135066986084,-1.2673825919628143,-1.81298828125,-10.95335592915,-1.2070160508155825,-2.2171305,-7.801874584,0.51611328125
shopkeeper,agent,0.30957424,-0.2936774,1.84523372,0.515625,0.15625,0.7563896179199219,-0.74951171875,-1.69953613,-0.8504868699999999,12.4748633393,0.5169324874877927,-0.7196359634399414,-1.562255859375,-5.26251671,-0.3717547059059143,-3.0294398000000005,-7.5003546,-0.453125
sideburn,patient,-0.2504206399999999,-1.7672748499999995,-0.16957957,-0.296875,-0.96826171875,-0.2220230102539062,-2.0009765625,-1.1270961,-0.86488915,-11.5351202728,-0.2189364433288574,-0.8998002707958221,-2.06298828125,-11.9803195084,-1.6647968590259552,-3.232477305,-9.05227014,0.64013671875
silk,patient,-0.0858877999999999,-1.66656577,1.4572564099999998,-0.56201171875,-0.45361328125,-0.0002641677856445,-1.7498779296875,-1.40550913,-0.6347866,-15.3931417372,0.212249755859375,-1.017961502075195,-1.6558837890625,-11.61817468003,-1.2389192581176758,-0.5285695300000001,-6.7751578740000005,-0.28125
silverware,patient,0.0466283299999999,-1.1785125,0.6938151699999999,-0.57763671875,-0.25,0.161068022251129,-1.49951171875,-2.36460013,-0.7839488000000001,-9.31828083714,-0.106328010559082,-0.5452670454978943,-1.96923828125,-14.35682417872,-1.3407449424266815,-2.92741751,-6.752363602,0.0
singer,agent,0.1872050599999999,-0.4220351,0.2514097,0.25,0.125,1.2652322053909302,-0.75,-1.21040718,-0.5639324000000001,10.3402867915,0.0281848907470703,-0.7883654236793518,-1.562255859375,-5.8886654,-0.3630896210670471,-1.2854705,-5.6378377,0.48388671875
